Transaction_date,Transaction_year,Transaction_month,Transaction_ID,Gender,Age,Age_group,Marital_status,State_names,Segment,Employees_status,Payment_method,Referral,Amount_spent,,Label,Description
10/1/2019,2019,October,152021,Female,41,(40-54),Married,South Carolina,Basic,Workers,Card,No Referral,$486.79,,,
10/1/2019,2019,October,152022,Male,73,(55+),Married,Tennessee,Basic,Workers,Other,Referred,$663.83,,,
10/1/2019,2019,October,152023,Male,48,(40-54),Single,West Virginia,Platinum,Employees,Other,Referred,$44.75,,,
10/1/2019,2019,October,152024,Female,71,(55+),Single,Connecticut,Basic,Employees,Other,Referred,"$2,640.15",,,
10/2/2019,2019,October,152026,Male,69,(55+),Married,Maryland,Basic,Employees,PayPal,No Referral,"$1,121.33",,,
10/2/2019,2019,October,152027,Female,20,(15-24),Single,Colorado,Basic,Employees,PayPal,Referred,$910.33,,,
10/2/2019,2019,October,152028,Male,41,(40-54),Married,Arkansas,Missing,Employees,PayPal,Referred,$56.13,,,
10/2/2019,2019,October,152029,Male,55,(55+),Married,North Carolina,Silver,Employees,Card,Referred,"$1,828.98",,,
10/3/2019,2019,October,152030,Female,37,(25-39),Married,New Mexico,Basic,Workers,Card,No Referral,"$1,122.19",,,
10/3/2019,2019,October,152031,Female,34,(25-39),Single,Arkansas,Gold,Self-employed,PayPal,Referred,$72.69,,,
10/4/2019,2019,October,152032,Female,28,(25-39),Single,Nevada,Basic,Employees,Card,Referred,"$1,286.07",,,
10/5/2019,2019,October,152033,Female,63,(55+),Married,New Mexico,Gold,Employees,Card,Referred,"$1,913.23",,,
10/5/2019,2019,October,152034,Female,30,(25-39),Single,New Jersey,Basic,Workers,Other,No Referral,"$1,513.31",,,
10/5/2019,2019,October,152035,Female,24,(15-24),Married,Nebraska,Basic,Workers,Card,Referred,"$1,083.55",,,
10/6/2019,2019,October,152036,Male,62,(55+),Married,North Dakota,Basic,Workers,PayPal,No Referral,"$1,724.57",,,
10/7/2019,2019,October,152038,Female,51,(40-54),Single,North Carolina,Platinum,Employees,Card,Referred,"$2,567.73",,,
10/8/2019,2019,October,152039,Male,55,(55+),Single,North Dakota,Silver,Employees,Card,Referred,$719.14,,,
10/8/2019,2019,October,152040,Male,63,(55+),Married,Maine,Basic,Workers,PayPal,No Referral,"$1,908.42",,,
10/8/2019,2019,October,152041,Female,19,(15-24),Single,Washington,Basic,Workers,Card,Referred,"$1,283.18",,,
10/8/2019,2019,October,152043,Male,55,(55+),Married,Ohio,Basic,Self-employed,Other,Referred,"$2,864.12",,,
10/9/2019,2019,October,152044,Female,47,(40-54),Single,Alaska,Basic,Employees,PayPal,Referred,"$1,094.78",,,
10/9/2019,2019,October,152046,Female,54,(40-54),Married,Delaware,Basic,Employees,Other,Referred,"$2,557.92",,,
10/10/2019,2019,October,152047,Male,63,(55+),Married,Alabama,Basic,Self-employed,PayPal,Referred,"$2,876.36",,,
10/10/2019,2019,October,152048,Male,26,(25-39),Single,Maryland,Silver,Unemployment,PayPal,Referred,$5.55,,,
10/10/2019,2019,October,152051,Male,36,(25-39),Married,Mississippi,Basic,Self-employed,Other,Referred,"$1,824.67",,,
10/11/2019,2019,October,152052,Female,78,(55+),Married,California,Gold,Workers,PayPal,Referred,"$1,493.76",,,
10/11/2019,2019,October,152053,Female,41,(40-54),Married,Oklahoma,Basic,Workers,PayPal,No Referral,$568.27,,,
10/11/2019,2019,October,152054,Female,49,(40-54),Married,Vermont,Basic,Employees,PayPal,Referred,"$2,904.15",,,
10/12/2019,2019,October,152055,Female,21,(15-24),Single,Georgia,Basic,Employees,Card,Referred,$34.43,,,
10/12/2019,2019,October,152056,Male,75,(55+),Single,North Dakota,Platinum,Workers,Card,Referred,"$2,068.44",,,
10/12/2019,2019,October,152057,Female,32,(25-39),Single,Wisconsin,Gold,Self-employed,Card,Referred,"$2,609.70",,,
10/12/2019,2019,October,152058,Female,70,(55+),Single,California,Missing,Self-employed,Other,Referred,$534.76,,,
10/12/2019,2019,October,152059,Female,75,(55+),Married,Nebraska,Missing,Self-employed,Other,No Referral,"$2,645.93",,,
10/12/2019,2019,October,152060,Female,64,(55+),Married,Arizona,Basic,Workers,PayPal,Referred,$74.93,,,
10/12/2019,2019,October,152061,Female,49,(40-54),Married,Rhode Island,Silver,Employees,Other,No Referral,"$2,624.00",,,
10/13/2019,2019,October,152062,Male,56,(55+),Married,Michigan,Silver,Employees,Card,No Referral,"$2,086.00",,,
10/13/2019,2019,October,152063,Female,72,(55+),Single,North Dakota,Basic,Workers,Card,Referred,"$1,357.60",,,
10/14/2019,2019,October,152065,Female,40,(40-54),Single,Arizona,Gold,Self-employed,Other,Referred,"$2,513.75",,,
10/14/2019,2019,October,152066,Male,26,(25-39),Married,Florida,Missing,Workers,PayPal,No Referral,"$2,705.36",,,
10/14/2019,2019,October,152067,Male,42,(40-54),Single,Alabama,Basic,Employees,Other,No Referral,"$1,691.62",,,
10/15/2019,2019,October,152068,Male,65,(55+),Single,West Virginia,Missing,Workers,Card,No Referral,"$1,840.03",,,
10/15/2019,2019,October,152069,Female,46,(40-54),Single,Michigan,Platinum,Unemployment,Card,No Referral,"$2,051.18",,,
10/15/2019,2019,October,152070,Male,51,(40-54),Married,Alabama,Platinum,Self-employed,Other,Referred,"$1,367.77",,,
10/16/2019,2019,October,152071,Male,71,(55+),Single,Alaska,Basic,Employees,Other,No Referral,$768.38,,,
10/16/2019,2019,October,152074,Female,59,(55+),Married,Delaware,Basic,Workers,Other,No Referral,"$2,466.37",,,
10/16/2019,2019,October,152075,Female,27,(25-39),Single,Delaware,Basic,Employees,PayPal,Referred,$936.39,,,
10/16/2019,2019,October,152076,Male,36,(25-39),Single,Kansas,Basic,Unemployment,Card,No Referral,"$2,744.96",,,
10/16/2019,2019,October,152077,Female,44,(40-54),Single,Rhode Island,Platinum,Employees,Card,Referred,"$1,595.06",,,
10/16/2019,2019,October,152078,Female,24,(15-24),Married,Wyoming,Basic,Unemployment,PayPal,Referred,$566.58,,,
10/17/2019,2019,October,152080,Male,75,(55+),Married,Louisiana,Platinum,Workers,Other,Referred,$429.08,,,
10/18/2019,2019,October,152081,Male,40,(40-54),Single,Mississippi,Basic,Unemployment,Other,No Referral,"$1,462.02",,,
10/18/2019,2019,October,152082,Male,42,(40-54),Married,Maine,Basic,Employees,Card,Referred,$39.84,,,
10/18/2019,2019,October,152083,Female,64,(55+),Single,Minnesota,Silver,Workers,Other,Referred,"$1,734.67",,,
10/18/2019,2019,October,152084,Male,26,(25-39),Single,Massachusetts,Gold,Self-employed,Card,Referred,$297.61,,,
10/18/2019,2019,October,152085,Male,21,(15-24),Single,Wyoming,Basic,Workers,Other,Referred,$492.74,,,
10/19/2019,2019,October,152086,Male,63,(55+),Single,Delaware,Silver,Workers,PayPal,Referred,$872.01,,,
10/19/2019,2019,October,152087,Male,21,(15-24),Married,Wisconsin,Platinum,Self-employed,Card,Referred,$417.60,,,
10/19/2019,2019,October,152088,Female,46,(40-54),Single,Arkansas,Silver,Workers,PayPal,Referred,"$1,430.93",,,
10/19/2019,2019,October,152090,Female,45,(40-54),Single,Georgia,Platinum,Workers,Card,Referred,$341.39,,,
10/20/2019,2019,October,152091,Female,61,(55+),Single,Louisiana,Basic,Employees,PayPal,No Referral,$901.66,,,
10/20/2019,2019,October,152092,Male,78,(55+),Single,Vermont,Basic,Workers,PayPal,No Referral,$192.77,,,
10/20/2019,2019,October,152093,Male,73,(55+),Married,South Dakota,Platinum,Unemployment,PayPal,Referred,"$1,713.58",,,
10/21/2019,2019,October,152094,Female,17,(15-24),Single,Minnesota,Platinum,Employees,Card,Referred,$99.77,,,
10/21/2019,2019,October,152096,Female,65,(55+),Single,Louisiana,Gold,Employees,PayPal,No Referral,"$1,208.88",,,
10/21/2019,2019,October,152097,Male,22,(15-24),Married,Wisconsin,Basic,Workers,PayPal,No Referral,$471.95,,,
10/22/2019,2019,October,152098,Male,43,(40-54),Single,West Virginia,Basic,Workers,PayPal,Referred,"$2,065.03",,,
10/23/2019,2019,October,152100,Female,51,(40-54),Married,Ohio,Basic,Unemployment,PayPal,Referred,$678.47,,,
10/23/2019,2019,October,152101,Male,50,(40-54),Married,Colorado,Basic,Employees,PayPal,Referred,"$1,412.72",,,
10/24/2019,2019,October,152102,Female,59,(55+),Married,Minnesota,Platinum,Self-employed,Card,Referred,"$2,053.25",,,
10/25/2019,2019,October,152104,Male,33,(25-39),Married,Oklahoma,Basic,Workers,PayPal,No Referral,"$1,681.59",,,
10/25/2019,2019,October,152105,Male,28,(25-39),Married,Utah,Basic,Employees,Card,Referred,$975.11,,,
10/27/2019,2019,October,152108,Male,72,(55+),Single,New Hampshire,Silver,Workers,Card,Referred,"$1,822.43",,,
10/28/2019,2019,October,152109,Female,67,(55+),Single,Colorado,Gold,Unemployment,Card,Referred,$577.53,,,
10/28/2019,2019,October,152110,Male,69,(55+),Married,Florida,Basic,Employees,Other,No Referral,"$2,649.13",,,
10/28/2019,2019,October,152111,Female,31,(25-39),Single,New Hampshire,Basic,Employees,Other,Referred,"$1,479.67",,,
10/28/2019,2019,October,152112,Female,52,(40-54),Single,Georgia,Basic,Workers,PayPal,Referred,"$1,894.89",,,
10/29/2019,2019,October,152113,Male,75,(55+),Married,Hawaii,Platinum,Employees,PayPal,Referred,"$1,687.41",,,
10/29/2019,2019,October,152114,Female,51,(40-54),Single,West Virginia,Platinum,Unemployment,Card,No Referral,$522.04,,,
10/29/2019,2019,October,152115,Male,49,(40-54),Single,Rhode Island,Silver,Employees,PayPal,No Referral,"$1,579.61",,,
10/29/2019,2019,October,152116,Male,18,(15-24),Single,Illinois,Basic,Self-employed,PayPal,Referred,"$2,939.09",,,
10/29/2019,2019,October,152119,Female,47,(40-54),Married,North Dakota,Basic,Unemployment,Other,Referred,"$1,208.12",,,
11/1/2019,2019,November,152120,Female,45,(40-54),Single,Massachusetts,Silver,Workers,Other,No Referral,$149.78,,,
11/1/2019,2019,November,152121,Female,26,(25-39),Single,Kentucky,Basic,Workers,Card,Referred,$308.26,,,
11/1/2019,2019,November,152122,Female,53,(40-54),Married,Iowa,Silver,Employees,Card,Referred,"$1,901.61",,,
11/2/2019,2019,November,152123,Female,35,(25-39),Married,Minnesota,Missing,Workers,Card,Referred,"$1,713.07",,,
11/2/2019,2019,November,152124,Female,41,(40-54),Married,Minnesota,Basic,Employees,PayPal,Referred,$199.60,,,
11/2/2019,2019,November,152125,Female,31,(25-39),Married,Arkansas,Gold,Employees,Card,Referred,$747.96,,,
11/4/2019,2019,November,152127,Female,32,(25-39),Married,Pennsylvania,Platinum,Employees,PayPal,Referred,$388.15,,,
11/4/2019,2019,November,152129,Female,47,(40-54),Married,Florida,Gold,Employees,Other,No Referral,"$1,655.82",,,
11/5/2019,2019,November,152130,Male,18,(15-24),Married,Virginia,Silver,Employees,PayPal,Referred,"$2,683.09",,,
11/6/2019,2019,November,152131,Female,77,(55+),Single,Wisconsin,Basic,Self-employed,Other,Referred,"$2,978.08",,,
11/6/2019,2019,November,152132,Male,43,(40-54),Married,Texas,Silver,Employees,Card,No Referral,"$1,726.25",,,
11/6/2019,2019,November,152133,Male,19,(15-24),Married,Rhode Island,Basic,Unemployment,Other,Referred,$536.85,,,
11/7/2019,2019,November,152134,Male,52,(40-54),Married,Mississippi,Gold,Employees,PayPal,Referred,"$2,809.83",,,
11/8/2019,2019,November,152137,Female,69,(55+),Single,Washington,Basic,Employees,PayPal,Referred,$313.56,,,
11/9/2019,2019,November,152138,Female,61,(55+),Married,Georgia,Gold,Employees,PayPal,No Referral,$296.68,,,
11/9/2019,2019,November,152139,Female,60,(55+),Single,Utah,Basic,Employees,Card,No Referral,"$1,488.16",,,
11/9/2019,2019,November,152140,Female,62,(55+),Married,Iowa,Basic,Unemployment,PayPal,No Referral,"$1,712.63",,,
11/9/2019,2019,November,152141,Female,37,(25-39),Married,Rhode Island,Silver,Workers,PayPal,Referred,"$2,937.06",,,
11/10/2019,2019,November,152142,Female,28,(25-39),Married,Illinois,Missing,Unemployment,PayPal,Referred,$328.05,,,
11/10/2019,2019,November,152143,Female,67,(55+),Married,West Virginia,Gold,Employees,Card,Referred,"$1,091.15",,,
11/11/2019,2019,November,152144,Male,42,(40-54),Single,Tennessee,Platinum,Employees,Card,Referred,$524.62,,,
11/11/2019,2019,November,152145,Male,28,(25-39),Single,New Hampshire,Missing,Workers,Card,Referred,"$1,401.27",,,
11/12/2019,2019,November,152146,Female,64,(55+),Married,Illinois,Basic,Employees,PayPal,Referred,$6.79,,,
11/12/2019,2019,November,152147,Male,43,(40-54),Single,Hawaii,Gold,Workers,PayPal,Referred,$173.93,,,
11/12/2019,2019,November,152148,Male,48,(40-54),Single,Michigan,Gold,Workers,Card,Referred,"$1,105.00",,,
11/12/2019,2019,November,152149,Male,64,(55+),Married,Wyoming,Silver,Self-employed,PayPal,No Referral,$53.36,,,
11/13/2019,2019,November,152150,Female,56,(55+),Married,Nevada,Basic,Workers,Other,Referred,$5.31,,,
11/13/2019,2019,November,152151,Female,32,(25-39),Married,Massachusetts,Silver,Self-employed,PayPal,No Referral,"$1,028.15",,,
11/13/2019,2019,November,152152,Male,45,(40-54),Married,Illinois,Platinum,Workers,PayPal,Referred,$428.22,,,
11/15/2019,2019,November,152154,Female,28,(25-39),Single,Oregon,Gold,Unemployment,PayPal,Referred,$278.44,,,
11/15/2019,2019,November,152155,Male,36,(25-39),Married,Ohio,Basic,Employees,Other,No Referral,"$1,850.08",,,
11/15/2019,2019,November,152156,Female,78,(55+),Single,Delaware,Missing,Employees,Card,Referred,"$1,697.09",,,
11/16/2019,2019,November,152157,Male,19,(15-24),Married,Texas,Basic,Employees,PayPal,No Referral,$780.39,,,
11/16/2019,2019,November,152158,Female,51,(40-54),Single,Massachusetts,Platinum,Employees,Card,No Referral,"$2,047.51",,,
11/17/2019,2019,November,152160,Male,30,(25-39),Married,Florida,Platinum,Employees,Card,Referred,"$1,304.20",,,
11/17/2019,2019,November,152161,Female,21,(15-24),Married,Maryland,Silver,Employees,Card,No Referral,"$2,056.18",,,
11/18/2019,2019,November,152162,Female,40,(40-54),Single,Rhode Island,Basic,Employees,PayPal,Referred,$61.04,,,
11/18/2019,2019,November,152163,Male,63,(55+),Married,Tennessee,Silver,Employees,PayPal,No Referral,"$2,847.16",,,
11/18/2019,2019,November,152165,Female,22,(15-24),Married,Mississippi,Basic,Workers,Card,Referred,$615.38,,,
11/19/2019,2019,November,152166,Female,19,(15-24),Married,New York,Basic,Employees,Card,No Referral,"$2,473.87",,,
11/20/2019,2019,November,152167,Female,48,(40-54),Married,Maine,Basic,Workers,PayPal,Referred,"$1,045.45",,,
11/20/2019,2019,November,152168,Male,32,(25-39),Married,Maryland,Basic,Unemployment,PayPal,Referred,$373.75,,,
11/20/2019,2019,November,152169,Male,18,(15-24),Single,Indiana,Platinum,Unemployment,PayPal,Referred,$438.81,,,
11/20/2019,2019,November,152170,Female,72,(55+),Single,California,Platinum,Employees,PayPal,No Referral,$967.58,,,
11/20/2019,2019,November,152171,Female,68,(55+),Single,Michigan,Basic,Employees,PayPal,No Referral,$464.70,,,
11/21/2019,2019,November,152172,Male,39,(25-39),Married,Michigan,Gold,Workers,Card,Referred,$509.15,,,
11/21/2019,2019,November,152173,Male,42,(40-54),Single,Iowa,Platinum,Employees,PayPal,Referred,$364.73,,,
11/21/2019,2019,November,152174,Female,68,(55+),Married,New Hampshire,Basic,Employees,PayPal,No Referral,"$1,633.77",,,
11/21/2019,2019,November,152175,Female,52,(40-54),Married,Iowa,Platinum,Employees,PayPal,No Referral,$678.10,,,
11/21/2019,2019,November,152176,Female,63,(55+),Single,Washington,Silver,Unemployment,Card,No Referral,"$1,021.98",,,
11/21/2019,2019,November,152178,Male,62,(55+),Single,Pennsylvania,Silver,Employees,PayPal,No Referral,"$1,163.30",,,
11/22/2019,2019,November,152179,Female,38,(25-39),Single,Minnesota,Basic,Unemployment,Card,No Referral,"$1,745.71",,,
11/23/2019,2019,November,152180,Male,73,(55+),Married,Arizona,Silver,Employees,PayPal,Referred,"$1,871.75",,,
11/23/2019,2019,November,152181,Female,52,(40-54),Married,Texas,Basic,Self-employed,Other,No Referral,"$1,165.97",,,
11/24/2019,2019,November,152183,Male,34,(25-39),Married,Montana,Basic,Self-employed,Card,No Referral,"$1,713.15",,,
11/24/2019,2019,November,152184,Female,76,(55+),Married,New Jersey,Platinum,Employees,Card,Referred,"$1,875.03",,,
11/24/2019,2019,November,152185,Female,72,(55+),Married,Vermont,Platinum,Workers,Card,Referred,"$1,002.79",,,
11/24/2019,2019,November,152186,Male,66,(55+),Married,Utah,Silver,Self-employed,Card,Referred,$59.97,,,
11/25/2019,2019,November,152189,Female,42,(40-54),Single,Missouri,Basic,Workers,PayPal,Referred,"$2,541.56",,,
11/25/2019,2019,November,152190,Male,55,(55+),Married,Hawaii,Basic,Employees,PayPal,Referred,"$2,712.52",,,
11/25/2019,2019,November,152193,Male,28,(25-39),Married,Maryland,Basic,Employees,Card,Referred,$363.29,,,
11/26/2019,2019,November,152194,Male,56,(55+),Single,Idaho,Platinum,Workers,Card,No Referral,"$2,479.25",,,
11/26/2019,2019,November,152195,Female,61,(55+),Married,Georgia,Platinum,Self-employed,Card,Referred,"$1,902.46",,,
11/27/2019,2019,November,152197,Female,32,(25-39),Married,Washington,Missing,Workers,Card,Referred,$957.05,,,
11/28/2019,2019,November,152198,Male,62,(55+),Single,Vermont,Basic,Unemployment,PayPal,No Referral,$23.14,,,
11/29/2019,2019,November,152199,Female,18,(15-24),Married,New York,Basic,Self-employed,PayPal,Referred,"$1,340.65",,,
11/29/2019,2019,November,152200,Male,45,(40-54),Married,New York,Basic,Unemployment,PayPal,Referred,$720.75,,,
11/29/2019,2019,November,152202,Male,53,(40-54),Married,Missouri,Platinum,Self-employed,Other,No Referral,"$2,490.18",,,
12/1/2019,2019,December,152203,Male,48,(40-54),Married,Kansas,Basic,Employees,PayPal,Referred,"$1,015.45",,,
12/1/2019,2019,December,152204,Female,41,(40-54),Single,Delaware,Basic,Employees,Card,Referred,"$2,570.56",,,
12/2/2019,2019,December,152205,Female,22,(15-24),Single,Minnesota,Basic,Employees,Card,No Referral,"$1,114.50",,,
12/2/2019,2019,December,152206,Male,70,(55+),Single,Oklahoma,Basic,Employees,Card,Referred,$261.44,,,
12/3/2019,2019,December,152207,Male,16,(15-24),Married,Illinois,Gold,Workers,Other,No Referral,$657.98,,,
12/3/2019,2019,December,152208,Female,77,(55+),Single,West Virginia,Basic,Employees,Other,Referred,"$1,935.38",,,
12/3/2019,2019,December,152210,Female,68,(55+),Single,Alaska,Platinum,Employees,Other,Referred,"$1,711.74",,,
12/4/2019,2019,December,152212,Female,37,(25-39),Single,Pennsylvania,Gold,Self-employed,PayPal,No Referral,$473.25,,,
12/4/2019,2019,December,152213,Female,56,(55+),Single,Florida,Basic,Workers,Other,No Referral,"$2,726.95",,,
12/4/2019,2019,December,152214,Male,71,(55+),Married,West Virginia,Missing,Self-employed,PayPal,Referred,$761.23,,,
12/4/2019,2019,December,152215,Male,70,(55+),Married,Mississippi,Basic,Workers,Card,No Referral,"$1,911.54",,,
12/4/2019,2019,December,152216,Female,36,(25-39),Married,Kentucky,Silver,Employees,Card,No Referral,$102.99,,,
12/4/2019,2019,December,152217,Female,50,(40-54),Married,Nevada,Basic,Workers,PayPal,No Referral,$423.98,,,
12/5/2019,2019,December,152218,Male,69,(55+),Single,North Carolina,Basic,Self-employed,PayPal,Referred,$561.16,,,
12/6/2019,2019,December,152219,Male,19,(15-24),Married,Arizona,Platinum,Employees,Other,Referred,$613.35,,,
12/6/2019,2019,December,152221,Male,36,(25-39),Married,Vermont,Basic,Employees,PayPal,Referred,"$2,785.61",,,
12/7/2019,2019,December,152223,Male,43,(40-54),Single,Montana,Platinum,Workers,Other,Referred,"$2,071.60",,,
12/7/2019,2019,December,152224,Male,42,(40-54),Married,Illinois,Platinum,Employees,PayPal,Referred,"$1,331.74",,,
12/7/2019,2019,December,152225,Male,34,(25-39),Married,Nebraska,Silver,Employees,PayPal,No Referral,$642.73,,,
12/8/2019,2019,December,152227,Male,20,(15-24),Single,Connecticut,Basic,Self-employed,PayPal,Referred,$809.72,,,
12/8/2019,2019,December,152229,Male,49,(40-54),Single,Missouri,Missing,Employees,PayPal,No Referral,"$2,420.67",,,
12/8/2019,2019,December,152230,Female,29,(25-39),Married,New Jersey,Basic,Self-employed,PayPal,No Referral,$425.62,,,
12/8/2019,2019,December,152231,Female,25,(25-39),Married,Delaware,Basic,Employees,Other,No Referral,"$1,348.65",,,
12/9/2019,2019,December,152232,Female,72,(55+),Married,Rhode Island,Missing,Employees,PayPal,Referred,"$1,654.25",,,
12/9/2019,2019,December,152233,Female,44,(40-54),Single,Hawaii,Platinum,Self-employed,Other,No Referral,$962.62,,,
12/10/2019,2019,December,152234,Male,59,(55+),Single,Delaware,Missing,Workers,PayPal,Referred,$202.84,,,
