,Transaction_date,Year,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
1377,08/07/20,2020,152903,Male,42.0,Single,Kansas,Basic,Unemployment,PayPal,1.0,611.85
1378,08/07/20,2020,152905,Male,41.0,Married,North Dakota,Platinum,self-employed,PayPal,1.0,1258.21
1379,08/07/20,2020,152906,Female,57.0,Married,Delaware,Basic,Employees,Other,1.0,1613.7
1380,08/07/20,2020,152907,Female,22.0,Single,Washington,Basic,Employees,Other,1.0,1025.38
1381,08/07/20,2020,152908,Male,40.0,Single,Vermont,Basic,Employees,PayPal,1.0,2447.15
1382,08/08/20,2020,152909,Female,49.0,Married,Delaware,Platinum,Employees,Other,1.0,757.25
1383,08/08/20,2020,152912,Female,51.0,Married,Wisconsin,Basic,Employees,Card,1.0,691.88
1384,08/08/20,2020,152913,Male,34.0,Single,Delaware,Basic,Employees,Other,0.0,1086.39
1385,08/08/20,2020,152914,Male,35.0,Married,Wyoming,Silver,Unemployment,Other,1.0,1281.02
1386,08/09/20,2020,152915,Female,54.0,Married,Maryland,Basic,Unemployment,PayPal,0.0,2837.11
1387,08/09/20,2020,152916,Male,20.0,Married,Alaska,Basic,Employees,Other,1.0,956.47
1388,08/09/20,2020,152917,Male,28.0,Married,North Dakota,Gold,workers,PayPal,1.0,1169.07
1389,08/09/20,2020,152918,Female,57.0,Married,California,Silver,Employees,Other,1.0,909.76
1390,08/10/20,2020,152919,Male,47.0,Married,North Dakota,Missing,workers,PayPal,1.0,2488.07
1391,08/10/20,2020,152920,Male,35.0,Married,New Jersey,Missing,Employees,Card,1.0,2502.4
1392,08/11/20,2020,152921,Male,24.0,Married,South Dakota,Silver,self-employed,PayPal,0.0,2450.77
1393,08/12/20,2020,152923,Female,21.0,Married,Pennsylvania,Platinum,self-employed,PayPal,1.0,1738.33
1394,08/12/20,2020,152924,Female,49.0,Single,South Dakota,Basic,self-employed,Card,0.0,2716.49
1395,08/12/20,2020,152925,Male,61.0,Married,Connecticut,Platinum,workers,Card,0.0,1399.42
1396,08/12/20,2020,152926,Male,46.0,Married,Maine,Basic,workers,PayPal,0.0,865.54
1397,08/13/20,2020,152928,Female,28.0,Married,Louisiana,Platinum,workers,PayPal,1.0,2045.09
1398,08/13/20,2020,152929,Male,49.0,Married,West Virginia,Gold,self-employed,Card,1.0,1220.29
1399,08/14/20,2020,152932,Female,15.0,Married,Connecticut,Basic,self-employed,PayPal,1.0,297.52
1400,08/14/20,2020,152933,Male,71.0,Married,Iowa,Basic,workers,Other,0.0,1909.8
1401,08/15/20,2020,152934,Female,22.0,Married,Massachusetts,Basic,workers,Other,1.0,2037.06
1402,08/15/20,2020,152935,Female,26.0,Married,New Hampshire,Silver,self-employed,Other,0.0,1131.36
1403,08/16/20,2020,152936,Male,78.0,Married,Colorado,Basic,Employees,Other,0.0,1018.32
1404,08/16/20,2020,152937,Female,22.0,Married,Arkansas,Silver,self-employed,Other,1.0,632.71
1405,08/16/20,2020,152938,Male,48.0,Married,Connecticut,Missing,Unemployment,PayPal,1.0,1133.85
1406,08/16/20,2020,152939,Female,37.0,Single,Kentucky,Basic,workers,PayPal,1.0,2059.67
1407,08/16/20,2020,152940,Female,40.0,Married,Virginia,Platinum,workers,Card,1.0,2060.98
1408,08/17/20,2020,152942,Female,50.0,Married,Mississippi,Basic,self-employed,Other,0.0,2073.99
1409,08/17/20,2020,152943,Male,18.0,Married,Mississippi,Platinum,self-employed,Other,0.0,723.41
1410,08/17/20,2020,152944,Male,16.0,Single,Alaska,Basic,Employees,Other,1.0,2450.39
1411,08/17/20,2020,152945,Female,71.0,Single,Missouri,Basic,workers,PayPal,0.0,2471.27
1412,08/17/20,2020,152946,Male,30.0,Single,South Carolina,Silver,workers,Card,1.0,617.17
1413,08/17/20,2020,152947,Male,78.0,Single,Massachusetts,Silver,Employees,Other,1.0,938.46
1414,08/18/20,2020,152948,Male,27.0,Married,Mississippi,Platinum,workers,PayPal,1.0,1092.08
1415,08/18/20,2020,152949,Female,67.0,Single,Hawaii,Basic,self-employed,PayPal,1.0,102.33
1416,08/18/20,2020,152950,Male,45.0,Married,Illinois,Gold,Employees,Other,1.0,828.31
1417,08/18/20,2020,152951,Female,72.0,Married,Montana,Gold,workers,Other,1.0,2536.61
1418,08/18/20,2020,152953,Female,74.0,Married,Alaska,Basic,Employees,Card,1.0,141.5
1419,08/18/20,2020,152954,Male,61.0,Single,New Mexico,Silver,workers,Other,1.0,1844.52
1420,08/19/20,2020,152955,Female,35.0,Married,Iowa,Gold,Employees,PayPal,1.0,891.61
1421,08/21/20,2020,152958,Female,35.0,Single,Mississippi,Silver,Employees,Card,1.0,2514.29
1422,08/21/20,2020,152959,Female,26.0,Single,Indiana,Platinum,Employees,Other,1.0,378.51
1423,08/21/20,2020,152961,Female,65.0,Married,Wisconsin,Silver,workers,PayPal,1.0,218.78
1424,08/22/20,2020,152962,Male,45.0,Single,Arkansas,Gold,Employees,PayPal,1.0,1762.76
1425,08/22/20,2020,152963,Male,34.0,Single,Alaska,Basic,workers,PayPal,0.0,867.14
1426,08/22/20,2020,152965,Male,32.0,Single,New Hampshire,Basic,Employees,PayPal,0.0,2609.52
1427,08/23/20,2020,152966,Male,41.0,Single,South Dakota,Platinum,self-employed,Card,1.0,1892.34
1428,08/23/20,2020,152967,Male,27.0,Married,North Dakota,Basic,workers,Card,0.0,2685.55
1429,08/23/20,2020,152968,Female,35.0,Single,Minnesota,Platinum,workers,PayPal,1.0,1212.74
1430,08/23/20,2020,152969,Male,51.0,Married,South Carolina,Basic,workers,Card,1.0,495.37
1431,08/23/20,2020,152970,Female,34.0,Single,Massachusetts,Basic,workers,Card,0.0,417.77
1432,08/24/20,2020,152971,Male,30.0,Single,Colorado,Basic,self-employed,PayPal,0.0,772.82
1433,08/24/20,2020,152972,Male,21.0,Single,Rhode Island,Silver,self-employed,Card,1.0,277.8
1434,08/25/20,2020,152973,Male,77.0,Married,Oregon,Missing,workers,Card,0.0,1449.98
1435,08/25/20,2020,152974,Male,31.0,Married,California,Silver,Employees,Other,1.0,550.23
1436,08/26/20,2020,152975,Female,18.0,Single,Kansas,Silver,Employees,PayPal,0.0,2540.03
1437,08/26/20,2020,152976,Male,30.0,Married,Idaho,Silver,self-employed,PayPal,1.0,1116.37
1438,08/26/20,2020,152977,Female,36.0,Married,Wyoming,Silver,Employees,PayPal,1.0,698.92
1439,08/27/20,2020,152978,Male,54.0,Married,Montana,Silver,workers,Card,1.0,1556.63
1440,08/27/20,2020,152979,Female,38.0,Married,New Mexico,Silver,self-employed,PayPal,0.0,1119.32
1441,08/27/20,2020,152980,Female,67.0,Married,Texas,Basic,workers,PayPal,1.0,1511.17
1442,08/28/20,2020,152982,Female,52.0,Married,Washington,Silver,Employees,PayPal,1.0,2066.55
1443,08/28/20,2020,152983,Male,55.0,Married,Colorado,Platinum,workers,PayPal,1.0,800.72
1444,08/28/20,2020,152985,Male,37.0,Single,West Virginia,Missing,workers,Card,0.0,488.18
1445,08/29/20,2020,152986,Male,75.0,Single,Alaska,Basic,workers,Card,1.0,2497.31
1446,08/29/20,2020,152990,Male,56.0,Married,South Carolina,Platinum,Employees,PayPal,1.0,809.8
1447,08/29/20,2020,152991,Male,18.0,Married,Florida,Platinum,Unemployment,Other,1.0,1692.57
1448,08/29/20,2020,152992,Male,55.0,Single,Oregon,Platinum,Employees,PayPal,1.0,1930.6
1449,08/29/20,2020,152993,Female,29.0,Single,California,Silver,workers,PayPal,1.0,1518.21
1450,08/29/20,2020,152994,Male,66.0,Single,Florida,Basic,Employees,Card,0.0,355.09
1451,08/29/20,2020,152995,Female,31.0,Single,Oregon,Basic,Employees,PayPal,1.0,578.93
1452,08/29/20,2020,152996,Male,17.0,Single,Alaska,Silver,Employees,Other,1.0,2764.48
1453,08/29/20,2020,152997,Female,68.0,Married,Iowa,Platinum,workers,PayPal,0.0,372.21
1454,08/30/20,2020,152998,Male,75.0,Single,North Carolina,Missing,Employees,PayPal,0.0,199.61
1455,08/30/20,2020,152999,Male,71.0,Married,Wyoming,Basic,Unemployment,PayPal,0.0,1647.3
1456,08/30/20,2020,153000,Female,53.0,Married,North Dakota,Basic,Employees,Card,0.0,1734.42
1457,08/31/20,2020,153001,Female,53.0,Married,Missouri,Gold,self-employed,Other,1.0,247.44
1458,08/31/20,2020,153002,Female,54.0,Married,Ohio,Basic,Employees,PayPal,0.0,2539.28
1459,09/02/20,2020,153003,Female,71.0,Single,Montana,Missing,Employees,Other,1.0,2940.18
1460,09/02/20,2020,153004,Male,25.0,Married,Louisiana,Platinum,Employees,PayPal,1.0,1243.87
1461,09/03/20,2020,153005,Male,30.0,Single,Arkansas,Silver,Unemployment,PayPal,1.0,1426.62
1462,09/03/20,2020,153006,Female,77.0,Married,Nebraska,Basic,Employees,PayPal,0.0,2455.7
1463,09/03/20,2020,153007,Male,35.0,Married,Wyoming,Basic,workers,Card,0.0,984.7
1464,09/04/20,2020,153008,Male,52.0,Single,Alaska,Silver,Employees,PayPal,1.0,91.32
1465,09/04/20,2020,153009,Female,65.0,Single,Connecticut,Gold,Employees,Card,1.0,2747.01
1466,09/04/20,2020,153010,Female,56.0,Married,Alaska,Silver,workers,PayPal,0.0,462.96
1467,09/04/20,2020,153011,Male,22.0,Married,Alabama,Missing,Employees,PayPal,0.0,350.72
1468,09/04/20,2020,153013,Female,60.0,Married,Maine,Missing,workers,Card,0.0,2615.63
1469,09/05/20,2020,153014,Female,59.0,Single,Colorado,Silver,self-employed,Other,0.0,2482.68
1470,09/05/20,2020,153015,Female,16.0,Married,Vermont,Basic,workers,Other,0.0,2582.06
1471,09/06/20,2020,153017,Male,53.0,Single,Arkansas,Basic,Employees,PayPal,1.0,756.77
1472,09/06/20,2020,153018,Male,24.0,Married,Oklahoma,Basic,Employees,Card,1.0,1760.72
1473,09/06/20,2020,153019,Male,76.0,Married,Montana,Basic,Employees,Other,1.0,1079.16
1474,09/06/20,2020,153020,Female,77.0,Married,Maryland,Platinum,workers,PayPal,1.0,2924.2
1475,09/06/20,2020,153022,Female,21.0,Married,Alabama,Silver,Unemployment,Card,1.0,2749.37
1476,09/06/20,2020,153023,Female,52.0,Married,South Dakota,Basic,workers,Card,1.0,1186.99
1477,09/07/20,2020,153024,Male,29.0,Single,New Jersey,Basic,workers,PayPal,0.0,2483.15
1478,09/08/20,2020,153026,Female,36.0,Married,Minnesota,Platinum,Unemployment,Other,1.0,1956.08
1479,09/09/20,2020,153027,Female,35.0,Single,Nevada,Basic,self-employed,PayPal,1.0,2819.1
1480,09/09/20,2020,153028,Female,63.0,Married,Arizona,Platinum,Employees,Other,1.0,104.94
1481,09/09/20,2020,153029,Female,34.0,Married,Kentucky,Basic,workers,PayPal,1.0,520.58
1482,09/09/20,2020,153030,Male,68.0,Married,Indiana,Basic,workers,Card,1.0,1836.9
1483,09/09/20,2020,153031,Female,73.0,Single,Idaho,Basic,self-employed,Card,1.0,2816.59
1484,09/09/20,2020,153032,Female,24.0,Married,Wyoming,Basic,Unemployment,PayPal,1.0,16.27
1485,09/10/20,2020,153033,Female,77.0,Married,Arizona,Basic,Employees,Other,1.0,1036.59
1486,09/12/20,2020,153034,Female,57.0,Married,New York,Basic,workers,Card,0.0,1890.94
1487,09/12/20,2020,153035,Female,58.0,Married,West Virginia,Missing,self-employed,Other,0.0,1874.12
1488,09/12/20,2020,153037,Female,73.0,Married,Mississippi,Basic,Employees,Card,0.0,431.2
1489,09/13/20,2020,153038,Female,75.0,Married,Nevada,Platinum,Employees,Card,1.0,1644.28
1490,09/14/20,2020,153039,Female,44.0,Single,Washington,Gold,workers,PayPal,1.0,242.71
1491,09/15/20,2020,153040,Male,38.0,Married,Delaware,Platinum,workers,PayPal,1.0,352.53
1492,09/15/20,2020,153042,Male,31.0,Married,New Jersey,Platinum,Employees,Other,1.0,1902.13
1493,09/15/20,2020,153043,Female,54.0,Single,Ohio,Gold,Employees,Card,0.0,869.32
1494,09/15/20,2020,153045,Female,24.0,Married,Wyoming,Silver,Employees,Card,0.0,385.6
1495,09/16/20,2020,153046,Male,66.0,Married,Washington,Missing,Employees,PayPal,1.0,352.63
1496,09/16/20,2020,153047,Female,77.0,Single,Connecticut,Platinum,Employees,PayPal,0.0,137.36
1497,09/16/20,2020,153048,Female,69.0,Married,Washington,Platinum,Employees,Card,0.0,825.15
1498,09/17/20,2020,153049,Female,42.0,Single,New Jersey,Basic,workers,Card,1.0,760.47
1499,09/17/20,2020,153050,Male,20.0,Married,Kentucky,Platinum,Unemployment,PayPal,1.0,832.07
1500,09/18/20,2020,153051,Female,75.0,Single,Hawaii,Basic,Employees,Card,0.0,1267.48
1501,09/18/20,2020,153052,Male,20.0,Single,Hawaii,Basic,self-employed,PayPal,1.0,1119.94
1502,09/18/20,2020,153053,Female,36.0,Single,Tennessee,Platinum,self-employed,Other,1.0,2677.95
1503,09/18/20,2020,153055,Male,24.0,Married,West Virginia,Basic,Unemployment,Other,1.0,1857.82
1504,09/19/20,2020,153056,Female,18.0,Married,Vermont,Basic,Unemployment,PayPal,1.0,534.11
1505,09/19/20,2020,153057,Female,63.0,Single,Illinois,Silver,workers,PayPal,1.0,2447.83
1506,09/21/20,2020,153061,Male,32.0,Single,Vermont,Basic,Employees,Card,1.0,34.45
1507,09/21/20,2020,153062,Male,47.0,Married,New Jersey,Platinum,Employees,PayPal,0.0,2036.57
1508,09/21/20,2020,153063,Male,34.0,Married,Indiana,Missing,self-employed,PayPal,1.0,2669.55
1509,09/21/20,2020,153064,Female,26.0,Married,Alabama,Silver,workers,Card,0.0,2520.87
1510,09/22/20,2020,153065,Male,43.0,Single,Idaho,Silver,workers,Card,1.0,388.15
1511,09/23/20,2020,153067,Male,17.0,Single,Hawaii,Missing,Employees,Card,0.0,172.4
1512,09/23/20,2020,153068,Female,30.0,Married,Oklahoma,Gold,Employees,Other,1.0,807.71
1513,09/23/20,2020,153070,Male,38.0,Single,Minnesota,Basic,Unemployment,PayPal,0.0,1450.28
1514,09/23/20,2020,153072,Male,31.0,Married,Ohio,Platinum,Employees,PayPal,1.0,2870.05
1515,09/24/20,2020,153073,Male,35.0,Single,Pennsylvania,Silver,Employees,PayPal,0.0,1645.67
1516,09/24/20,2020,153074,Female,71.0,Married,Arkansas,Basic,workers,PayPal,1.0,88.8
1517,09/24/20,2020,153075,Male,61.0,Single,Vermont,Basic,workers,Other,1.0,1840.99
1518,09/25/20,2020,153077,Male,16.0,Married,Kansas,Missing,self-employed,Card,1.0,1974.17
1519,09/25/20,2020,153078,Male,20.0,Married,Nevada,Platinum,self-employed,Other,0.0,2509.53
1520,09/26/20,2020,153079,Male,48.0,Married,Rhode Island,Basic,Unemployment,PayPal,0.0,164.35
1521,09/27/20,2020,153080,Female,27.0,Single,Minnesota,Platinum,Employees,Card,0.0,1344.98
1522,09/27/20,2020,153082,Male,40.0,Married,Rhode Island,Missing,Unemployment,PayPal,1.0,1753.77
1523,09/27/20,2020,153083,Female,62.0,Single,Missouri,Basic,workers,Card,1.0,267.21
1524,09/27/20,2020,153084,Male,16.0,Single,Iowa,Silver,workers,PayPal,1.0,1048.26
1525,09/28/20,2020,153085,Male,49.0,Married,New Jersey,Basic,workers,Card,1.0,1778.27
1526,09/28/20,2020,153086,Male,40.0,Married,Kentucky,Basic,workers,Card,0.0,1093.36
1527,09/28/20,2020,153088,Female,51.0,Single,Massachusetts,Basic,workers,Card,1.0,2724.02
1528,09/29/20,2020,153089,Female,44.0,Single,Maine,Missing,Unemployment,Card,1.0,1619.53
1529,09/29/20,2020,153091,Male,16.0,Married,Mississippi,Gold,Employees,Card,1.0,1342.6
1530,09/29/20,2020,153092,Male,54.0,Married,Alaska,Basic,workers,Other,1.0,2977.82
1531,09/29/20,2020,153093,Female,78.0,Single,Delaware,Silver,Employees,Other,0.0,1986.97
1532,09/29/20,2020,153094,Female,48.0,Married,Connecticut,Gold,workers,Card,1.0,2559.26
1533,10/01/20,2020,153096,Male,30.0,Single,Minnesota,Basic,workers,PayPal,0.0,1578.74
1534,10/01/20,2020,153097,Female,66.0,Single,Utah,Missing,workers,Card,1.0,726.0
1535,10/02/20,2020,153099,Male,32.0,Single,Pennsylvania,Basic,Employees,PayPal,1.0,2403.94
1536,10/02/20,2020,153100,Female,30.0,Married,New Mexico,Silver,self-employed,Card,1.0,2709.67
1537,10/03/20,2020,153102,Female,47.0,Married,Alaska,Basic,workers,Other,1.0,2970.0
1538,10/04/20,2020,153103,Female,35.0,Single,Georgia,Platinum,workers,Card,0.0,423.77
1539,10/04/20,2020,153104,Male,37.0,Single,Rhode Island,Platinum,Employees,PayPal,1.0,1044.41
1540,10/05/20,2020,153105,Male,27.0,Single,Connecticut,Silver,workers,PayPal,1.0,985.3
1541,10/05/20,2020,153106,Female,30.0,Married,Virginia,Missing,workers,Card,1.0,1345.41
1542,10/05/20,2020,153108,Female,75.0,Single,Tennessee,Platinum,Employees,Card,0.0,2870.69
1543,10/05/20,2020,153109,Female,27.0,Married,Minnesota,Basic,Employees,Card,1.0,2538.15
1544,10/06/20,2020,153110,Female,76.0,Single,Delaware,Basic,workers,Card,0.0,703.3
1545,10/06/20,2020,153111,Female,68.0,Married,Utah,Basic,Employees,PayPal,1.0,208.26
1546,10/06/20,2020,153113,Male,68.0,Single,Tennessee,Basic,Employees,Other,1.0,1095.55
1547,10/07/20,2020,153114,Male,72.0,Single,Nevada,Platinum,workers,Other,1.0,2563.19
1548,10/07/20,2020,153115,Male,74.0,Married,Alabama,Basic,Employees,Card,0.0,731.47
1549,10/07/20,2020,153116,Male,66.0,Married,Georgia,Silver,Employees,PayPal,0.0,208.14
1550,10/07/20,2020,153117,Male,52.0,Married,New York,Basic,self-employed,Card,1.0,1060.51
1551,10/07/20,2020,153118,Male,16.0,Married,New Hampshire,Platinum,Unemployment,Card,0.0,1938.48
1552,10/08/20,2020,153119,Male,26.0,Single,North Carolina,Basic,workers,PayPal,0.0,1955.97
1553,10/08/20,2020,153120,Male,65.0,Married,Missouri,Silver,Employees,Other,0.0,1296.92
1554,10/09/20,2020,153121,Male,32.0,Single,Missouri,Missing,workers,PayPal,1.0,599.19
1555,10/09/20,2020,153122,Male,39.0,Single,Indiana,Basic,Employees,PayPal,0.0,150.19
1556,10/09/20,2020,153123,Male,33.0,Married,Arkansas,Platinum,self-employed,PayPal,1.0,84.21
1557,10/10/20,2020,153125,Female,63.0,Married,Delaware,Basic,self-employed,PayPal,1.0,1083.72
1558,10/11/20,2020,153126,Male,70.0,Married,Idaho,Gold,workers,Card,1.0,1224.93
1559,10/11/20,2020,153127,Male,25.0,Single,Wyoming,Basic,Employees,Other,1.0,2051.04
1560,10/11/20,2020,153128,Male,47.0,Married,West Virginia,Silver,workers,Card,1.0,196.97
1561,10/12/20,2020,153129,Male,43.0,Single,Pennsylvania,Basic,workers,Card,1.0,870.88
1562,10/12/20,2020,153130,Female,59.0,Married,Iowa,Silver,Employees,PayPal,0.0,2548.51
1563,10/12/20,2020,153131,Female,43.0,Single,North Carolina,Silver,self-employed,PayPal,0.0,177.74
1564,10/13/20,2020,153132,Female,71.0,Married,Georgia,Basic,self-employed,Card,1.0,164.79
1565,10/14/20,2020,153133,Female,27.0,Single,Florida,Platinum,Employees,Other,1.0,451.58
1566,10/14/20,2020,153134,Female,71.0,Married,Montana,Basic,Employees,Other,1.0,729.87
1567,10/14/20,2020,153135,Male,30.0,Married,South Dakota,Basic,self-employed,Other,1.0,780.98
1568,10/15/20,2020,153136,Male,72.0,Married,Rhode Island,Basic,Employees,Other,0.0,1208.48
1569,10/15/20,2020,153137,Male,21.0,Single,Florida,Missing,self-employed,Card,1.0,1938.48
1570,10/17/20,2020,153139,Female,47.0,Married,Maine,Basic,workers,PayPal,1.0,482.57
1571,10/17/20,2020,153140,Male,44.0,Married,Wisconsin,Silver,self-employed,Other,1.0,620.36
1572,10/17/20,2020,153141,Female,42.0,Single,Washington,Platinum,self-employed,PayPal,1.0,1281.68
1573,10/18/20,2020,153143,Male,56.0,Married,Illinois,Gold,self-employed,Other,1.0,495.88
1574,10/18/20,2020,153144,Male,72.0,Single,South Dakota,Silver,Employees,Card,1.0,2716.94
1575,10/19/20,2020,153145,Female,75.0,Married,Virginia,Silver,workers,Other,1.0,31.41
1576,10/19/20,2020,153146,Female,56.0,Married,Massachusetts,Silver,self-employed,Card,0.0,316.1
1577,10/19/20,2020,153147,Female,16.0,Single,Kansas,Basic,self-employed,Card,0.0,1479.99
1578,10/19/20,2020,153148,Male,34.0,Married,Hawaii,Basic,workers,PayPal,1.0,153.55
1579,10/20/20,2020,153150,Male,67.0,Married,Virginia,Basic,Employees,Card,0.0,2038.12
1580,10/20/20,2020,153152,Male,49.0,Married,Massachusetts,Basic,self-employed,Other,0.0,382.8
1581,10/21/20,2020,153153,Male,19.0,Single,Vermont,Basic,self-employed,PayPal,1.0,1967.6
1582,10/21/20,2020,153154,Female,26.0,Married,Wisconsin,Platinum,self-employed,PayPal,1.0,2520.52
1583,10/22/20,2020,153155,Male,75.0,Married,Oklahoma,Missing,Employees,PayPal,1.0,383.86
1584,10/22/20,2020,153157,Male,26.0,Single,South Dakota,Platinum,workers,Card,0.0,1220.65
1585,10/23/20,2020,153158,Female,68.0,Single,Illinois,Basic,Employees,Other,1.0,2485.02
1586,10/23/20,2020,153159,Female,66.0,Single,Maryland,Silver,Employees,Other,1.0,542.29
1587,10/23/20,2020,153160,Male,53.0,Single,Oregon,Basic,workers,Card,1.0,1858.83
1588,10/24/20,2020,153162,Female,41.0,Married,Kentucky,Basic,self-employed,Card,0.0,932.17
1589,10/24/20,2020,153163,Female,63.0,Single,Illinois,Basic,Unemployment,PayPal,1.0,748.66
1590,10/24/20,2020,153164,Female,53.0,Single,Massachusetts,Basic,Unemployment,PayPal,0.0,2007.91
1591,10/24/20,2020,153165,Female,63.0,Single,North Carolina,Basic,self-employed,Other,1.0,1778.43
1592,10/24/20,2020,153166,Female,49.0,Single,New Hampshire,Platinum,workers,PayPal,0.0,2832.99
1593,10/24/20,2020,153167,Male,54.0,Married,Maine,Basic,workers,PayPal,0.0,2543.82
1594,10/24/20,2020,153168,Female,30.0,Married,Nebraska,Basic,self-employed,Card,0.0,2087.13
1595,10/25/20,2020,153169,Male,73.0,Single,Arkansas,Platinum,workers,PayPal,1.0,2756.36
1596,10/25/20,2020,153170,Male,57.0,Single,Ohio,Basic,workers,Other,1.0,1128.68
1597,10/25/20,2020,153171,Female,19.0,Single,Iowa,Missing,workers,Other,1.0,2440.45
1598,10/26/20,2020,153172,Female,43.0,Single,Delaware,Basic,Employees,Card,0.0,435.6
1599,10/26/20,2020,153174,Male,75.0,Single,Pennsylvania,Silver,Employees,PayPal,0.0,2922.89
1600,10/26/20,2020,153175,Female,19.0,Married,Michigan,Basic,Employees,Other,1.0,538.1
1601,10/27/20,2020,153176,Female,34.0,Single,North Dakota,Platinum,workers,Other,1.0,361.86
1602,10/27/20,2020,153177,Male,44.0,Single,Texas,Silver,workers,Card,1.0,242.61
1603,10/27/20,2020,153178,Female,47.0,Single,Delaware,Basic,self-employed,PayPal,0.0,613.13
1604,10/27/20,2020,153180,Male,42.0,Married,Delaware,Missing,self-employed,Card,1.0,190.93
1605,10/28/20,2020,153181,Female,66.0,Married,Hawaii,Basic,Unemployment,PayPal,1.0,783.81
1606,10/30/20,2020,153182,Female,22.0,Married,Florida,Gold,Employees,Other,1.0,1682.07
1607,10/30/20,2020,153183,Female,46.0,Married,Oklahoma,Basic,Employees,PayPal,1.0,2714.1
1608,10/30/20,2020,153184,Male,54.0,Married,Pennsylvania,Basic,Employees,PayPal,1.0,1545.32
1609,10/31/20,2020,153185,Female,50.0,Married,North Dakota,Basic,workers,Card,1.0,541.23
1610,10/31/20,2020,153186,Male,55.0,Single,New Hampshire,Basic,Employees,PayPal,1.0,1015.84
1611,11/04/20,2020,153190,Female,55.0,Single,Kansas,Basic,Employees,PayPal,0.0,299.81
1612,11/04/20,2020,153192,Female,60.0,Married,California,Basic,Unemployment,Other,0.0,2785.78
1613,11/06/20,2020,153195,Female,17.0,Married,Nevada,Platinum,Employees,Card,1.0,583.9
1614,11/07/20,2020,153197,Male,30.0,Single,Georgia,Basic,self-employed,Card,1.0,434.06
1615,11/07/20,2020,153198,Female,67.0,Single,California,Basic,workers,Card,1.0,2681.44
1616,11/08/20,2020,153199,Female,38.0,Married,Hawaii,Silver,Unemployment,Card,0.0,1350.37
1617,11/08/20,2020,153200,Male,15.0,Single,Ohio,Platinum,workers,PayPal,1.0,1801.22
1618,11/08/20,2020,153201,Female,60.0,Single,Alaska,Platinum,self-employed,Other,1.0,489.16
1619,11/08/20,2020,153202,Male,41.0,Single,Oregon,Platinum,self-employed,PayPal,1.0,523.59
1620,11/08/20,2020,153203,Male,36.0,Single,Massachusetts,Platinum,workers,PayPal,1.0,1820.75
1621,11/08/20,2020,153204,Female,35.0,Married,Vermont,Basic,Employees,Card,1.0,698.05
1622,11/09/20,2020,153205,Female,31.0,Married,North Dakota,Basic,Unemployment,PayPal,0.0,2779.17
1623,11/09/20,2020,153206,Female,20.0,Married,Nebraska,Silver,Employees,PayPal,0.0,1425.69
1624,11/10/20,2020,153207,Male,65.0,Married,Georgia,Platinum,Employees,Card,1.0,2457.43
1625,11/10/20,2020,153208,Female,43.0,Married,Iowa,Basic,Employees,Card,1.0,1267.55
1626,11/10/20,2020,153209,Male,67.0,Married,Arkansas,Gold,Unemployment,Other,1.0,735.56
1627,11/10/20,2020,153211,Female,47.0,Married,Virginia,Platinum,self-employed,Card,1.0,456.3
1628,11/11/20,2020,153212,Female,54.0,Single,New Jersey,Platinum,Employees,PayPal,1.0,2033.16
1629,11/11/20,2020,153214,Female,57.0,Single,South Carolina,Silver,Employees,PayPal,1.0,99.12
1630,11/12/20,2020,153215,Female,25.0,Married,Pennsylvania,Silver,Employees,Other,1.0,1208.41
1631,11/13/20,2020,153217,Male,19.0,Single,Nevada,Basic,Employees,Card,1.0,2888.8
1632,11/14/20,2020,153218,Male,67.0,Married,Hawaii,Missing,Unemployment,PayPal,0.0,869.06
1633,11/14/20,2020,153219,Female,68.0,Single,South Dakota,Gold,Employees,Other,1.0,2925.27
1634,11/15/20,2020,153220,Female,51.0,Married,Tennessee,Silver,Employees,PayPal,0.0,1305.12
1635,11/15/20,2020,153221,Male,53.0,Married,West Virginia,Basic,Employees,PayPal,0.0,2736.47
1636,11/16/20,2020,153223,Female,18.0,Single,Maryland,Platinum,Employees,Other,1.0,76.69
1637,11/16/20,2020,153224,Male,42.0,Married,Tennessee,Basic,self-employed,Other,1.0,2093.72
1638,11/17/20,2020,153225,Female,48.0,Married,Missouri,Gold,Employees,PayPal,1.0,145.99
1639,11/18/20,2020,153226,Female,20.0,Married,Nebraska,Missing,Employees,PayPal,1.0,1324.12
1640,11/20/20,2020,153227,Female,26.0,Married,Delaware,Platinum,Unemployment,Card,0.0,713.62
1641,11/20/20,2020,153228,Female,63.0,Single,Indiana,Basic,Employees,Other,1.0,2008.03
1642,11/21/20,2020,153230,Female,47.0,Single,Mississippi,Silver,Employees,Other,0.0,1613.49
1643,11/21/20,2020,153231,Male,32.0,Married,New Hampshire,Silver,Employees,Card,0.0,826.72
1644,11/21/20,2020,153232,Male,27.0,Single,Montana,Missing,Employees,PayPal,1.0,1012.94
1645,11/22/20,2020,153234,Female,26.0,Married,New Hampshire,Basic,workers,Other,0.0,2417.1
1646,11/22/20,2020,153235,Female,20.0,Single,Tennessee,Platinum,workers,Other,0.0,774.8
1647,11/22/20,2020,153236,Male,45.0,Single,Kansas,Platinum,Employees,Card,1.0,1407.18
1648,11/22/20,2020,153237,Male,52.0,Married,Illinois,Silver,self-employed,Card,0.0,1148.69
