Transaction_date,Year,Month,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
08/08/20,2020,08,152913,Male,34.0,Single,Delaware,Basic,Employees,Other,0.0,1086.39
08/08/20,2020,08,152914,Male,35.0,Married,Wyoming,Silver,Unemployment,Other,1.0,1281.02
08/09/20,2020,08,152915,Female,54.0,Married,Maryland,Basic,Unemployment,PayPal,0.0,2837.11
08/09/20,2020,08,152916,Male,20.0,Married,Alaska,Basic,Employees,Other,1.0,956.47
08/09/20,2020,08,152917,Male,28.0,Married,North Dakota,Gold,workers,PayPal,1.0,1169.07
08/09/20,2020,08,152918,Female,57.0,Married,California,Silver,Employees,Other,1.0,909.76
08/10/20,2020,08,152919,Male,47.0,Married,North Dakota,Missing,workers,PayPal,1.0,2488.07
08/10/20,2020,08,152920,Male,35.0,Married,New Jersey,Missing,Employees,Card,1.0,2502.4
08/11/20,2020,08,152921,Male,24.0,Married,South Dakota,Silver,self-employed,PayPal,0.0,2450.77
08/12/20,2020,08,152923,Female,21.0,Married,Pennsylvania,Platinum,self-employed,PayPal,1.0,1738.33
08/12/20,2020,08,152924,Female,49.0,Single,South Dakota,Basic,self-employed,Card,0.0,2716.49
08/12/20,2020,08,152925,Male,61.0,Married,Connecticut,Platinum,workers,Card,0.0,1399.42
08/12/20,2020,08,152926,Male,46.0,Married,Maine,Basic,workers,PayPal,0.0,865.54
08/13/20,2020,08,152928,Female,28.0,Married,Louisiana,Platinum,workers,PayPal,1.0,2045.09
08/13/20,2020,08,152929,Male,49.0,Married,West Virginia,Gold,self-employed,Card,1.0,1220.29
08/14/20,2020,08,152932,Female,15.0,Married,Connecticut,Basic,self-employed,PayPal,1.0,297.52
08/14/20,2020,08,152933,Male,71.0,Married,Iowa,Basic,workers,Other,0.0,1909.8
08/15/20,2020,08,152934,Female,22.0,Married,Massachusetts,Basic,workers,Other,1.0,2037.06
08/15/20,2020,08,152935,Female,26.0,Married,New Hampshire,Silver,self-employed,Other,0.0,1131.36
08/16/20,2020,08,152936,Male,78.0,Married,Colorado,Basic,Employees,Other,0.0,1018.32
08/16/20,2020,08,152937,Female,22.0,Married,Arkansas,Silver,self-employed,Other,1.0,632.71
08/16/20,2020,08,152938,Male,48.0,Married,Connecticut,Missing,Unemployment,PayPal,1.0,1133.85
08/16/20,2020,08,152939,Female,37.0,Single,Kentucky,Basic,workers,PayPal,1.0,2059.67
08/16/20,2020,08,152940,Female,40.0,Married,Virginia,Platinum,workers,Card,1.0,2060.98
08/17/20,2020,08,152942,Female,50.0,Married,Mississippi,Basic,self-employed,Other,0.0,2073.99
08/17/20,2020,08,152943,Male,18.0,Married,Mississippi,Platinum,self-employed,Other,0.0,723.41
08/17/20,2020,08,152944,Male,16.0,Single,Alaska,Basic,Employees,Other,1.0,2450.39
08/17/20,2020,08,152945,Female,71.0,Single,Missouri,Basic,workers,PayPal,0.0,2471.27
08/17/20,2020,08,152946,Male,30.0,Single,South Carolina,Silver,workers,Card,1.0,617.17
08/17/20,2020,08,152947,Male,78.0,Single,Massachusetts,Silver,Employees,Other,1.0,938.46
08/18/20,2020,08,152948,Male,27.0,Married,Mississippi,Platinum,workers,PayPal,1.0,1092.08
08/18/20,2020,08,152949,Female,67.0,Single,Hawaii,Basic,self-employed,PayPal,1.0,102.33
08/18/20,2020,08,152950,Male,45.0,Married,Illinois,Gold,Employees,Other,1.0,828.31
08/18/20,2020,08,152951,Female,72.0,Married,Montana,Gold,workers,Other,1.0,2536.61
08/18/20,2020,08,152953,Female,74.0,Married,Alaska,Basic,Employees,Card,1.0,141.5
08/18/20,2020,08,152954,Male,61.0,Single,New Mexico,Silver,workers,Other,1.0,1844.52
08/19/20,2020,08,152955,Female,35.0,Married,Iowa,Gold,Employees,PayPal,1.0,891.61
08/21/20,2020,08,152958,Female,35.0,Single,Mississippi,Silver,Employees,Card,1.0,2514.29
08/21/20,2020,08,152959,Female,26.0,Single,Indiana,Platinum,Employees,Other,1.0,378.51
08/21/20,2020,08,152961,Female,65.0,Married,Wisconsin,Silver,workers,PayPal,1.0,218.78
08/22/20,2020,08,152962,Male,45.0,Single,Arkansas,Gold,Employees,PayPal,1.0,1762.76
08/22/20,2020,08,152963,Male,34.0,Single,Alaska,Basic,workers,PayPal,0.0,867.14
08/22/20,2020,08,152965,Male,32.0,Single,New Hampshire,Basic,Employees,PayPal,0.0,2609.52
08/23/20,2020,08,152966,Male,41.0,Single,South Dakota,Platinum,self-employed,Card,1.0,1892.34
08/23/20,2020,08,152967,Male,27.0,Married,North Dakota,Basic,workers,Card,0.0,2685.55
08/23/20,2020,08,152968,Female,35.0,Single,Minnesota,Platinum,workers,PayPal,1.0,1212.74
08/23/20,2020,08,152969,Male,51.0,Married,South Carolina,Basic,workers,Card,1.0,495.37
08/23/20,2020,08,152970,Female,34.0,Single,Massachusetts,Basic,workers,Card,0.0,417.77
08/24/20,2020,08,152971,Male,30.0,Single,Colorado,Basic,self-employed,PayPal,0.0,772.82
08/24/20,2020,08,152972,Male,21.0,Single,Rhode Island,Silver,self-employed,Card,1.0,277.8
08/25/20,2020,08,152973,Male,77.0,Married,Oregon,Missing,workers,Card,0.0,1449.98
08/25/20,2020,08,152974,Male,31.0,Married,California,Silver,Employees,Other,1.0,550.23
08/26/20,2020,08,152975,Female,18.0,Single,Kansas,Silver,Employees,PayPal,0.0,2540.03
08/26/20,2020,08,152976,Male,30.0,Married,Idaho,Silver,self-employed,PayPal,1.0,1116.37
08/26/20,2020,08,152977,Female,36.0,Married,Wyoming,Silver,Employees,PayPal,1.0,698.92
08/27/20,2020,08,152978,Male,54.0,Married,Montana,Silver,workers,Card,1.0,1556.63
08/27/20,2020,08,152979,Female,38.0,Married,New Mexico,Silver,self-employed,PayPal,0.0,1119.32
08/27/20,2020,08,152980,Female,67.0,Married,Texas,Basic,workers,PayPal,1.0,1511.17
08/28/20,2020,08,152982,Female,52.0,Married,Washington,Silver,Employees,PayPal,1.0,2066.55
08/28/20,2020,08,152983,Male,55.0,Married,Colorado,Platinum,workers,PayPal,1.0,800.72
08/28/20,2020,08,152985,Male,37.0,Single,West Virginia,Missing,workers,Card,0.0,488.18
08/29/20,2020,08,152986,Male,75.0,Single,Alaska,Basic,workers,Card,1.0,2497.31
08/29/20,2020,08,152990,Male,56.0,Married,South Carolina,Platinum,Employees,PayPal,1.0,809.8
08/29/20,2020,08,152991,Male,18.0,Married,Florida,Platinum,Unemployment,Other,1.0,1692.57
08/29/20,2020,08,152992,Male,55.0,Single,Oregon,Platinum,Employees,PayPal,1.0,1930.6
08/29/20,2020,08,152993,Female,29.0,Single,California,Silver,workers,PayPal,1.0,1518.21
08/29/20,2020,08,152994,Male,66.0,Single,Florida,Basic,Employees,Card,0.0,355.09
08/29/20,2020,08,152995,Female,31.0,Single,Oregon,Basic,Employees,PayPal,1.0,578.93
08/29/20,2020,08,152996,Male,17.0,Single,Alaska,Silver,Employees,Other,1.0,2764.48
08/29/20,2020,08,152997,Female,68.0,Married,Iowa,Platinum,workers,PayPal,0.0,372.21
08/30/20,2020,08,152998,Male,75.0,Single,North Carolina,Missing,Employees,PayPal,0.0,199.61
08/30/20,2020,08,152999,Male,71.0,Married,Wyoming,Basic,Unemployment,PayPal,0.0,1647.3
08/30/20,2020,08,153000,Female,53.0,Married,North Dakota,Basic,Employees,Card,0.0,1734.42
08/31/20,2020,08,153001,Female,53.0,Married,Missouri,Gold,self-employed,Other,1.0,247.44
08/31/20,2020,08,153002,Female,54.0,Married,Ohio,Basic,Employees,PayPal,0.0,2539.28
09/02/20,2020,09,153003,Female,71.0,Single,Montana,Missing,Employees,Other,1.0,2940.18
09/02/20,2020,09,153004,Male,25.0,Married,Louisiana,Platinum,Employees,PayPal,1.0,1243.87
09/03/20,2020,09,153005,Male,30.0,Single,Arkansas,Silver,Unemployment,PayPal,1.0,1426.62
09/03/20,2020,09,153006,Female,77.0,Married,Nebraska,Basic,Employees,PayPal,0.0,2455.7
09/03/20,2020,09,153007,Male,35.0,Married,Wyoming,Basic,workers,Card,0.0,984.7
09/04/20,2020,09,153008,Male,52.0,Single,Alaska,Silver,Employees,PayPal,1.0,91.32
09/04/20,2020,09,153009,Female,65.0,Single,Connecticut,Gold,Employees,Card,1.0,2747.01
09/04/20,2020,09,153010,Female,56.0,Married,Alaska,Silver,workers,PayPal,0.0,462.96
09/04/20,2020,09,153011,Male,22.0,Married,Alabama,Missing,Employees,PayPal,0.0,350.72
09/04/20,2020,09,153013,Female,60.0,Married,Maine,Missing,workers,Card,0.0,2615.63
09/05/20,2020,09,153014,Female,59.0,Single,Colorado,Silver,self-employed,Other,0.0,2482.68
09/05/20,2020,09,153015,Female,16.0,Married,Vermont,Basic,workers,Other,0.0,2582.06
09/06/20,2020,09,153017,Male,53.0,Single,Arkansas,Basic,Employees,PayPal,1.0,756.77
09/06/20,2020,09,153018,Male,24.0,Married,Oklahoma,Basic,Employees,Card,1.0,1760.72
09/06/20,2020,09,153019,Male,76.0,Married,Montana,Basic,Employees,Other,1.0,1079.16
09/06/20,2020,09,153020,Female,77.0,Married,Maryland,Platinum,workers,PayPal,1.0,2924.2
09/06/20,2020,09,153022,Female,21.0,Married,Alabama,Silver,Unemployment,Card,1.0,2749.37
09/06/20,2020,09,153023,Female,52.0,Married,South Dakota,Basic,workers,Card,1.0,1186.99
09/07/20,2020,09,153024,Male,29.0,Single,New Jersey,Basic,workers,PayPal,0.0,2483.15
09/08/20,2020,09,153026,Female,36.0,Married,Minnesota,Platinum,Unemployment,Other,1.0,1956.08
09/09/20,2020,09,153027,Female,35.0,Single,Nevada,Basic,self-employed,PayPal,1.0,2819.1
09/09/20,2020,09,153028,Female,63.0,Married,Arizona,Platinum,Employees,Other,1.0,104.94
09/09/20,2020,09,153029,Female,34.0,Married,Kentucky,Basic,workers,PayPal,1.0,520.58
09/09/20,2020,09,153030,Male,68.0,Married,Indiana,Basic,workers,Card,1.0,1836.9
09/09/20,2020,09,153031,Female,73.0,Single,Idaho,Basic,self-employed,Card,1.0,2816.59
09/09/20,2020,09,153032,Female,24.0,Married,Wyoming,Basic,Unemployment,PayPal,1.0,16.27
09/10/20,2020,09,153033,Female,77.0,Married,Arizona,Basic,Employees,Other,1.0,1036.59
09/12/20,2020,09,153034,Female,57.0,Married,New York,Basic,workers,Card,0.0,1890.94
09/12/20,2020,09,153035,Female,58.0,Married,West Virginia,Missing,self-employed,Other,0.0,1874.12
09/12/20,2020,09,153037,Female,73.0,Married,Mississippi,Basic,Employees,Card,0.0,431.2
09/13/20,2020,09,153038,Female,75.0,Married,Nevada,Platinum,Employees,Card,1.0,1644.28
09/14/20,2020,09,153039,Female,44.0,Single,Washington,Gold,workers,PayPal,1.0,242.71
09/15/20,2020,09,153040,Male,38.0,Married,Delaware,Platinum,workers,PayPal,1.0,352.53
09/15/20,2020,09,153042,Male,31.0,Married,New Jersey,Platinum,Employees,Other,1.0,1902.13
09/15/20,2020,09,153043,Female,54.0,Single,Ohio,Gold,Employees,Card,0.0,869.32
09/15/20,2020,09,153045,Female,24.0,Married,Wyoming,Silver,Employees,Card,0.0,385.6
09/16/20,2020,09,153046,Male,66.0,Married,Washington,Missing,Employees,PayPal,1.0,352.63
09/16/20,2020,09,153047,Female,77.0,Single,Connecticut,Platinum,Employees,PayPal,0.0,137.36
09/16/20,2020,09,153048,Female,69.0,Married,Washington,Platinum,Employees,Card,0.0,825.15
09/17/20,2020,09,153049,Female,42.0,Single,New Jersey,Basic,workers,Card,1.0,760.47
09/17/20,2020,09,153050,Male,20.0,Married,Kentucky,Platinum,Unemployment,PayPal,1.0,832.07
09/18/20,2020,09,153051,Female,75.0,Single,Hawaii,Basic,Employees,Card,0.0,1267.48
09/18/20,2020,09,153052,Male,20.0,Single,Hawaii,Basic,self-employed,PayPal,1.0,1119.94
09/18/20,2020,09,153053,Female,36.0,Single,Tennessee,Platinum,self-employed,Other,1.0,2677.95
09/18/20,2020,09,153055,Male,24.0,Married,West Virginia,Basic,Unemployment,Other,1.0,1857.82
09/19/20,2020,09,153056,Female,18.0,Married,Vermont,Basic,Unemployment,PayPal,1.0,534.11
09/19/20,2020,09,153057,Female,63.0,Single,Illinois,Silver,workers,PayPal,1.0,2447.83
09/21/20,2020,09,153061,Male,32.0,Single,Vermont,Basic,Employees,Card,1.0,34.45
09/21/20,2020,09,153062,Male,47.0,Married,New Jersey,Platinum,Employees,PayPal,0.0,2036.57
09/21/20,2020,09,153063,Male,34.0,Married,Indiana,Missing,self-employed,PayPal,1.0,2669.55
09/21/20,2020,09,153064,Female,26.0,Married,Alabama,Silver,workers,Card,0.0,2520.87
09/22/20,2020,09,153065,Male,43.0,Single,Idaho,Silver,workers,Card,1.0,388.15
09/23/20,2020,09,153067,Male,17.0,Single,Hawaii,Missing,Employees,Card,0.0,172.4
09/23/20,2020,09,153068,Female,30.0,Married,Oklahoma,Gold,Employees,Other,1.0,807.71
09/23/20,2020,09,153070,Male,38.0,Single,Minnesota,Basic,Unemployment,PayPal,0.0,1450.28
09/23/20,2020,09,153072,Male,31.0,Married,Ohio,Platinum,Employees,PayPal,1.0,2870.05
09/24/20,2020,09,153073,Male,35.0,Single,Pennsylvania,Silver,Employees,PayPal,0.0,1645.67
09/24/20,2020,09,153074,Female,71.0,Married,Arkansas,Basic,workers,PayPal,1.0,88.8
09/24/20,2020,09,153075,Male,61.0,Single,Vermont,Basic,workers,Other,1.0,1840.99
09/25/20,2020,09,153077,Male,16.0,Married,Kansas,Missing,self-employed,Card,1.0,1974.17
09/25/20,2020,09,153078,Male,20.0,Married,Nevada,Platinum,self-employed,Other,0.0,2509.53
09/26/20,2020,09,153079,Male,48.0,Married,Rhode Island,Basic,Unemployment,PayPal,0.0,164.35
09/27/20,2020,09,153080,Female,27.0,Single,Minnesota,Platinum,Employees,Card,0.0,1344.98
09/27/20,2020,09,153082,Male,40.0,Married,Rhode Island,Missing,Unemployment,PayPal,1.0,1753.77
09/27/20,2020,09,153083,Female,62.0,Single,Missouri,Basic,workers,Card,1.0,267.21
09/27/20,2020,09,153084,Male,16.0,Single,Iowa,Silver,workers,PayPal,1.0,1048.26
09/28/20,2020,09,153085,Male,49.0,Married,New Jersey,Basic,workers,Card,1.0,1778.27
09/28/20,2020,09,153086,Male,40.0,Married,Kentucky,Basic,workers,Card,0.0,1093.36
09/28/20,2020,09,153088,Female,51.0,Single,Massachusetts,Basic,workers,Card,1.0,2724.02
09/29/20,2020,09,153089,Female,44.0,Single,Maine,Missing,Unemployment,Card,1.0,1619.53
09/29/20,2020,09,153091,Male,16.0,Married,Mississippi,Gold,Employees,Card,1.0,1342.6
09/29/20,2020,09,153092,Male,54.0,Married,Alaska,Basic,workers,Other,1.0,2977.82
09/29/20,2020,09,153093,Female,78.0,Single,Delaware,Silver,Employees,Other,0.0,1986.97
09/29/20,2020,09,153094,Female,48.0,Married,Connecticut,Gold,workers,Card,1.0,2559.26
10/01/20,2020,10,153096,Male,30.0,Single,Minnesota,Basic,workers,PayPal,0.0,1578.74
10/01/20,2020,10,153097,Female,66.0,Single,Utah,Missing,workers,Card,1.0,726.0
10/02/20,2020,10,153099,Male,32.0,Single,Pennsylvania,Basic,Employees,PayPal,1.0,2403.94
10/02/20,2020,10,153100,Female,30.0,Married,New Mexico,Silver,self-employed,Card,1.0,2709.67
10/03/20,2020,10,153102,Female,47.0,Married,Alaska,Basic,workers,Other,1.0,2970.0
10/04/20,2020,10,153103,Female,35.0,Single,Georgia,Platinum,workers,Card,0.0,423.77
10/04/20,2020,10,153104,Male,37.0,Single,Rhode Island,Platinum,Employees,PayPal,1.0,1044.41
10/05/20,2020,10,153105,Male,27.0,Single,Connecticut,Silver,workers,PayPal,1.0,985.3
10/05/20,2020,10,153106,Female,30.0,Married,Virginia,Missing,workers,Card,1.0,1345.41
10/05/20,2020,10,153108,Female,75.0,Single,Tennessee,Platinum,Employees,Card,0.0,2870.69
10/05/20,2020,10,153109,Female,27.0,Married,Minnesota,Basic,Employees,Card,1.0,2538.15
10/06/20,2020,10,153110,Female,76.0,Single,Delaware,Basic,workers,Card,0.0,703.3
10/06/20,2020,10,153111,Female,68.0,Married,Utah,Basic,Employees,PayPal,1.0,208.26
10/06/20,2020,10,153113,Male,68.0,Single,Tennessee,Basic,Employees,Other,1.0,1095.55
10/07/20,2020,10,153114,Male,72.0,Single,Nevada,Platinum,workers,Other,1.0,2563.19
10/07/20,2020,10,153115,Male,74.0,Married,Alabama,Basic,Employees,Card,0.0,731.47
10/07/20,2020,10,153116,Male,66.0,Married,Georgia,Silver,Employees,PayPal,0.0,208.14
10/07/20,2020,10,153117,Male,52.0,Married,New York,Basic,self-employed,Card,1.0,1060.51
10/07/20,2020,10,153118,Male,16.0,Married,New Hampshire,Platinum,Unemployment,Card,0.0,1938.48
10/08/20,2020,10,153119,Male,26.0,Single,North Carolina,Basic,workers,PayPal,0.0,1955.97
10/08/20,2020,10,153120,Male,65.0,Married,Missouri,Silver,Employees,Other,0.0,1296.92
10/09/20,2020,10,153121,Male,32.0,Single,Missouri,Missing,workers,PayPal,1.0,599.19
10/09/20,2020,10,153122,Male,39.0,Single,Indiana,Basic,Employees,PayPal,0.0,150.19
10/09/20,2020,10,153123,Male,33.0,Married,Arkansas,Platinum,self-employed,PayPal,1.0,84.21
10/10/20,2020,10,153125,Female,63.0,Married,Delaware,Basic,self-employed,PayPal,1.0,1083.72
10/11/20,2020,10,153126,Male,70.0,Married,Idaho,Gold,workers,Card,1.0,1224.93
10/11/20,2020,10,153127,Male,25.0,Single,Wyoming,Basic,Employees,Other,1.0,2051.04
10/11/20,2020,10,153128,Male,47.0,Married,West Virginia,Silver,workers,Card,1.0,196.97
10/12/20,2020,10,153129,Male,43.0,Single,Pennsylvania,Basic,workers,Card,1.0,870.88
10/12/20,2020,10,153130,Female,59.0,Married,Iowa,Silver,Employees,PayPal,0.0,2548.51
10/12/20,2020,10,153131,Female,43.0,Single,North Carolina,Silver,self-employed,PayPal,0.0,177.74
10/13/20,2020,10,153132,Female,71.0,Married,Georgia,Basic,self-employed,Card,1.0,164.79
10/14/20,2020,10,153133,Female,27.0,Single,Florida,Platinum,Employees,Other,1.0,451.58
10/14/20,2020,10,153134,Female,71.0,Married,Montana,Basic,Employees,Other,1.0,729.87
10/14/20,2020,10,153135,Male,30.0,Married,South Dakota,Basic,self-employed,Other,1.0,780.98
10/15/20,2020,10,153136,Male,72.0,Married,Rhode Island,Basic,Employees,Other,0.0,1208.48
10/15/20,2020,10,153137,Male,21.0,Single,Florida,Missing,self-employed,Card,1.0,1938.48
10/17/20,2020,10,153139,Female,47.0,Married,Maine,Basic,workers,PayPal,1.0,482.57
10/17/20,2020,10,153140,Male,44.0,Married,Wisconsin,Silver,self-employed,Other,1.0,620.36
10/17/20,2020,10,153141,Female,42.0,Single,Washington,Platinum,self-employed,PayPal,1.0,1281.68
10/18/20,2020,10,153143,Male,56.0,Married,Illinois,Gold,self-employed,Other,1.0,495.88
10/18/20,2020,10,153144,Male,72.0,Single,South Dakota,Silver,Employees,Card,1.0,2716.94
10/19/20,2020,10,153145,Female,75.0,Married,Virginia,Silver,workers,Other,1.0,31.41
10/19/20,2020,10,153146,Female,56.0,Married,Massachusetts,Silver,self-employed,Card,0.0,316.1
10/19/20,2020,10,153147,Female,16.0,Single,Kansas,Basic,self-employed,Card,0.0,1479.99
10/19/20,2020,10,153148,Male,34.0,Married,Hawaii,Basic,workers,PayPal,1.0,153.55
10/20/20,2020,10,153150,Male,67.0,Married,Virginia,Basic,Employees,Card,0.0,2038.12
10/20/20,2020,10,153152,Male,49.0,Married,Massachusetts,Basic,self-employed,Other,0.0,382.8
10/21/20,2020,10,153153,Male,19.0,Single,Vermont,Basic,self-employed,PayPal,1.0,1967.6
10/21/20,2020,10,153154,Female,26.0,Married,Wisconsin,Platinum,self-employed,PayPal,1.0,2520.52
10/22/20,2020,10,153155,Male,75.0,Married,Oklahoma,Missing,Employees,PayPal,1.0,383.86
10/22/20,2020,10,153157,Male,26.0,Single,South Dakota,Platinum,workers,Card,0.0,1220.65
10/23/20,2020,10,153158,Female,68.0,Single,Illinois,Basic,Employees,Other,1.0,2485.02
10/23/20,2020,10,153159,Female,66.0,Single,Maryland,Silver,Employees,Other,1.0,542.29
10/23/20,2020,10,153160,Male,53.0,Single,Oregon,Basic,workers,Card,1.0,1858.83
10/24/20,2020,10,153162,Female,41.0,Married,Kentucky,Basic,self-employed,Card,0.0,932.17
10/24/20,2020,10,153163,Female,63.0,Single,Illinois,Basic,Unemployment,PayPal,1.0,748.66
10/24/20,2020,10,153164,Female,53.0,Single,Massachusetts,Basic,Unemployment,PayPal,0.0,2007.91
10/24/20,2020,10,153165,Female,63.0,Single,North Carolina,Basic,self-employed,Other,1.0,1778.43
10/24/20,2020,10,153166,Female,49.0,Single,New Hampshire,Platinum,workers,PayPal,0.0,2832.99
10/24/20,2020,10,153167,Male,54.0,Married,Maine,Basic,workers,PayPal,0.0,2543.82
10/24/20,2020,10,153168,Female,30.0,Married,Nebraska,Basic,self-employed,Card,0.0,2087.13
10/25/20,2020,10,153169,Male,73.0,Single,Arkansas,Platinum,workers,PayPal,1.0,2756.36
10/25/20,2020,10,153170,Male,57.0,Single,Ohio,Basic,workers,Other,1.0,1128.68
10/25/20,2020,10,153171,Female,19.0,Single,Iowa,Missing,workers,Other,1.0,2440.45
10/26/20,2020,10,153172,Female,43.0,Single,Delaware,Basic,Employees,Card,0.0,435.6
10/26/20,2020,10,153174,Male,75.0,Single,Pennsylvania,Silver,Employees,PayPal,0.0,2922.89
10/26/20,2020,10,153175,Female,19.0,Married,Michigan,Basic,Employees,Other,1.0,538.1
10/27/20,2020,10,153176,Female,34.0,Single,North Dakota,Platinum,workers,Other,1.0,361.86
10/27/20,2020,10,153177,Male,44.0,Single,Texas,Silver,workers,Card,1.0,242.61
10/27/20,2020,10,153178,Female,47.0,Single,Delaware,Basic,self-employed,PayPal,0.0,613.13
10/27/20,2020,10,153180,Male,42.0,Married,Delaware,Missing,self-employed,Card,1.0,190.93
10/28/20,2020,10,153181,Female,66.0,Married,Hawaii,Basic,Unemployment,PayPal,1.0,783.81
10/30/20,2020,10,153182,Female,22.0,Married,Florida,Gold,Employees,Other,1.0,1682.07
10/30/20,2020,10,153183,Female,46.0,Married,Oklahoma,Basic,Employees,PayPal,1.0,2714.1
10/30/20,2020,10,153184,Male,54.0,Married,Pennsylvania,Basic,Employees,PayPal,1.0,1545.32
10/31/20,2020,10,153185,Female,50.0,Married,North Dakota,Basic,workers,Card,1.0,541.23
10/31/20,2020,10,153186,Male,55.0,Single,New Hampshire,Basic,Employees,PayPal,1.0,1015.84
11/04/20,2020,11,153190,Female,55.0,Single,Kansas,Basic,Employees,PayPal,0.0,299.81
11/04/20,2020,11,153192,Female,60.0,Married,California,Basic,Unemployment,Other,0.0,2785.78
11/06/20,2020,11,153195,Female,17.0,Married,Nevada,Platinum,Employees,Card,1.0,583.9
11/07/20,2020,11,153197,Male,30.0,Single,Georgia,Basic,self-employed,Card,1.0,434.06
11/07/20,2020,11,153198,Female,67.0,Single,California,Basic,workers,Card,1.0,2681.44
11/08/20,2020,11,153199,Female,38.0,Married,Hawaii,Silver,Unemployment,Card,0.0,1350.37
11/08/20,2020,11,153200,Male,15.0,Single,Ohio,Platinum,workers,PayPal,1.0,1801.22
11/08/20,2020,11,153201,Female,60.0,Single,Alaska,Platinum,self-employed,Other,1.0,489.16
11/08/20,2020,11,153202,Male,41.0,Single,Oregon,Platinum,self-employed,PayPal,1.0,523.59
11/08/20,2020,11,153203,Male,36.0,Single,Massachusetts,Platinum,workers,PayPal,1.0,1820.75
11/08/20,2020,11,153204,Female,35.0,Married,Vermont,Basic,Employees,Card,1.0,698.05
11/09/20,2020,11,153205,Female,31.0,Married,North Dakota,Basic,Unemployment,PayPal,0.0,2779.17
11/09/20,2020,11,153206,Female,20.0,Married,Nebraska,Silver,Employees,PayPal,0.0,1425.69
11/10/20,2020,11,153207,Male,65.0,Married,Georgia,Platinum,Employees,Card,1.0,2457.43
11/10/20,2020,11,153208,Female,43.0,Married,Iowa,Basic,Employees,Card,1.0,1267.55
11/10/20,2020,11,153209,Male,67.0,Married,Arkansas,Gold,Unemployment,Other,1.0,735.56
11/10/20,2020,11,153211,Female,47.0,Married,Virginia,Platinum,self-employed,Card,1.0,456.3
11/11/20,2020,11,153212,Female,54.0,Single,New Jersey,Platinum,Employees,PayPal,1.0,2033.16
11/11/20,2020,11,153214,Female,57.0,Single,South Carolina,Silver,Employees,PayPal,1.0,99.12
11/12/20,2020,11,153215,Female,25.0,Married,Pennsylvania,Silver,Employees,Other,1.0,1208.41
11/13/20,2020,11,153217,Male,19.0,Single,Nevada,Basic,Employees,Card,1.0,2888.8
11/14/20,2020,11,153218,Male,67.0,Married,Hawaii,Missing,Unemployment,PayPal,0.0,869.06
11/14/20,2020,11,153219,Female,68.0,Single,South Dakota,Gold,Employees,Other,1.0,2925.27
11/15/20,2020,11,153220,Female,51.0,Married,Tennessee,Silver,Employees,PayPal,0.0,1305.12
11/15/20,2020,11,153221,Male,53.0,Married,West Virginia,Basic,Employees,PayPal,0.0,2736.47
11/16/20,2020,11,153223,Female,18.0,Single,Maryland,Platinum,Employees,Other,1.0,76.69
11/16/20,2020,11,153224,Male,42.0,Married,Tennessee,Basic,self-employed,Other,1.0,2093.72
11/17/20,2020,11,153225,Female,48.0,Married,Missouri,Gold,Employees,PayPal,1.0,145.99
11/18/20,2020,11,153226,Female,20.0,Married,Nebraska,Missing,Employees,PayPal,1.0,1324.12
11/20/20,2020,11,153227,Female,26.0,Married,Delaware,Platinum,Unemployment,Card,0.0,713.62
11/20/20,2020,11,153228,Female,63.0,Single,Indiana,Basic,Employees,Other,1.0,2008.03
11/21/20,2020,11,153230,Female,47.0,Single,Mississippi,Silver,Employees,Other,0.0,1613.49
11/21/20,2020,11,153231,Male,32.0,Married,New Hampshire,Silver,Employees,Card,0.0,826.72
11/21/20,2020,11,153232,Male,27.0,Single,Montana,Missing,Employees,PayPal,1.0,1012.94
11/22/20,2020,11,153234,Female,26.0,Married,New Hampshire,Basic,workers,Other,0.0,2417.1
11/22/20,2020,11,153235,Female,20.0,Single,Tennessee,Platinum,workers,Other,0.0,774.8
11/22/20,2020,11,153236,Male,45.0,Single,Kansas,Platinum,Employees,Card,1.0,1407.18
11/22/20,2020,11,153237,Male,52.0,Married,Illinois,Silver,self-employed,Card,0.0,1148.69
11/23/20,2020,11,153238,Female,25.0,Married,Delaware,Silver,workers,PayPal,1.0,1280.63
11/24/20,2020,11,153239,Male,15.0,Married,Kentucky,Platinum,Employees,Card,1.0,1173.06
11/24/20,2020,11,153240,Female,22.0,Single,Missouri,Platinum,workers,Card,0.0,2498.24
11/25/20,2020,11,153241,Female,17.0,Married,Georgia,Basic,Employees,PayPal,0.0,1086.53
11/25/20,2020,11,153242,Male,16.0,Married,New Mexico,Basic,workers,PayPal,1.0,139.78
11/25/20,2020,11,153243,Male,20.0,Single,Connecticut,Gold,self-employed,PayPal,1.0,1079.45
11/25/20,2020,11,153244,Male,39.0,Single,Florida,Basic,Unemployment,PayPal,0.0,861.01
11/26/20,2020,11,153246,Male,31.0,Single,Oregon,Basic,self-employed,Other,1.0,1759.25
11/26/20,2020,11,153247,Male,17.0,Married,Missouri,Basic,self-employed,Other,0.0,1764.83
11/27/20,2020,11,153248,Male,24.0,Single,Texas,Gold,self-employed,Other,0.0,895.26
11/27/20,2020,11,153249,Female,77.0,Single,Washington,Platinum,Employees,PayPal,0.0,439.56
11/27/20,2020,11,153250,Male,25.0,Single,Hawaii,Silver,Employees,Card,0.0,473.88
