"","Transaction_date","Transaction_ID","Gender","Age","Marital_status","State_names","Segment","Employees_status","Payment_method","Referal","Amount_spent"
"712",2019-10-19,152088,"Female",46,"Single","Arkansas","Silver","workers","PayPal","Reffered",1430.93
"713",2019-10-19,152090,"Female",45,"Single","Georgia","Platinum","workers","Card","Reffered",341.39
"714",2019-10-20,152091,"Female",61,"Single","Louisiana","Basic","Employees","PayPal","Not Referred",901.66
"715",2019-10-20,152092,"Male",78,"Single","Vermont","Basic","workers","PayPal","Not Referred",192.77
"716",2019-10-20,152093,"Male",73,"Married","South Dakota","Platinum","Unemployment","PayPal","Reffered",1713.58
"717",2019-10-21,152094,"Female",17,"Single","Minnesota","Platinum","Employees","Card","Reffered",99.77
"718",2019-10-21,152096,"Female",65,"Single","Louisiana","Gold","Employees","PayPal","Not Referred",1208.88
"719",2019-10-21,152097,"Male",22,"Married","Wisconsin","Basic","workers","PayPal","Not Referred",471.95
"720",2019-10-22,152098,"Male",43,"Single","West Virginia","Basic","workers","PayPal","Reffered",2065.03
"721",2019-10-23,152100,"Female",51,"Married","Ohio","Basic","Unemployment","PayPal","Reffered",678.47
"722",2019-10-23,152101,"Male",50,"Married","Colorado","Basic","Employees","PayPal","Reffered",1412.72
"723",2019-10-24,152102,"Female",59,"Married","Minnesota","Platinum","self-employed","Card","Reffered",2053.25
"724",2019-10-25,152104,"Male",33,"Married","Oklahoma","Basic","workers","PayPal","Not Referred",1681.59
"725",2019-10-25,152105,"Male",28,"Married","Utah","Basic","Employees","Card","Reffered",975.11
"726",2019-10-27,152108,"Male",72,"Single","New Hampshire","Silver","workers","Card","Reffered",1822.43
"727",2019-10-28,152109,"Female",67,"Single","Colorado","Gold","Unemployment","Card","Reffered",577.53
"728",2019-10-28,152110,"Male",69,"Married","Florida","Basic","Employees","Other","Not Referred",2649.13
"729",2019-10-28,152111,"Female",31,"Single","New Hampshire","Basic","Employees","Other","Reffered",1479.67
"730",2019-10-28,152112,"Female",52,"Single","Georgia","Basic","workers","PayPal","Reffered",1894.89
"731",2019-10-29,152113,"Male",75,"Married","Hawaii","Platinum","Employees","PayPal","Reffered",1687.41
"732",2019-10-29,152114,"Female",51,"Single","West Virginia","Platinum","Unemployment","Card","Not Referred",522.04
"733",2019-10-29,152115,"Male",49,"Single","Rhode Island","Silver","Employees","PayPal","Not Referred",1579.61
"734",2019-10-29,152116,"Male",18,"Single","Illinois","Basic","self-employed","PayPal","Reffered",2939.09
"735",2019-10-29,152119,"Female",47,"Married","North Dakota","Basic","Unemployment","Other","Reffered",1208.12
"736",2019-11-01,152120,"Female",45,"Single","Massachusetts","Silver","workers","Other","Not Referred",149.78
"737",2019-11-01,152121,"Female",26,"Single","Kentucky","Basic","workers","Card","Reffered",308.26
"738",2019-11-01,152122,"Female",53,"Married","Iowa","Silver","Employees","Card","Reffered",1901.61
"739",2019-11-02,152123,"Female",35,"Married","Minnesota","Missing","workers","Card","Reffered",1713.07
"740",2019-11-02,152124,"Female",41,"Married","Minnesota","Basic","Employees","PayPal","Reffered",199.6
"741",2019-11-02,152125,"Female",31,"Married","Arkansas","Gold","Employees","Card","Reffered",747.96
"742",2019-11-04,152127,"Female",32,"Married","Pennsylvania","Platinum","Employees","PayPal","Reffered",388.15
"743",2019-11-04,152129,"Female",47,"Married","Florida","Gold","Employees","Other","Not Referred",1655.82
"744",2019-11-05,152130,"Male",18,"Married","Virginia","Silver","Employees","PayPal","Reffered",2683.09
"745",2019-11-06,152131,"Female",77,"Single","Wisconsin","Basic","self-employed","Other","Reffered",2978.08
"746",2019-11-06,152132,"Male",43,"Married","Texas","Silver","Employees","Card","Not Referred",1726.25
"747",2019-11-06,152133,"Male",19,"Married","Rhode Island","Basic","Unemployment","Other","Reffered",536.85
"748",2019-11-07,152134,"Male",52,"Married","Mississippi","Gold","Employees","PayPal","Reffered",2809.83
"749",2019-11-08,152137,"Female",69,"Single","Washington","Basic","Employees","PayPal","Reffered",313.56
"750",2019-11-09,152138,"Female",61,"Married","Georgia","Gold","Employees","PayPal","Not Referred",296.68
"751",2019-11-09,152139,"Female",60,"Single","Utah","Basic","Employees","Card","Not Referred",1488.16
"752",2019-11-09,152140,"Female",62,"Married","Iowa","Basic","Unemployment","PayPal","Not Referred",1712.63
"753",2019-11-09,152141,"Female",37,"Married","Rhode Island","Silver","workers","PayPal","Reffered",2937.06
"754",2019-11-10,152142,"Female",28,"Married","Illinois","Missing","Unemployment","PayPal","Reffered",328.05
"755",2019-11-10,152143,"Female",67,"Married","West Virginia","Gold","Employees","Card","Reffered",1091.15
"756",2019-11-11,152144,"Male",42,"Single","Tennessee","Platinum","Employees","Card","Reffered",524.62
"757",2019-11-11,152145,"Male",28,"Single","New Hampshire","Missing","workers","Card","Reffered",1401.27
"758",2019-11-12,152146,"Female",64,"Married","Illinois","Basic","Employees","PayPal","Reffered",6.79
"759",2019-11-12,152147,"Male",43,"Single","Hawaii","Gold","workers","PayPal","Reffered",173.93
"760",2019-11-12,152148,"Male",48,"Single","Michigan","Gold","workers","Card","Reffered",1105
"761",2019-11-12,152149,"Male",64,"Married","Wyoming","Silver","self-employed","PayPal","Not Referred",53.36
"762",2019-11-13,152150,"Female",56,"Married","Nevada","Basic","workers","Other","Reffered",5.31
"763",2019-11-13,152151,"Female",32,"Married","Massachusetts","Silver","self-employed","PayPal","Not Referred",1028.15
"764",2019-11-13,152152,"Male",45,"Married","Illinois","Platinum","workers","PayPal","Reffered",428.22
"765",2019-11-15,152154,"Female",28,"Single","Oregon","Gold","Unemployment","PayPal","Reffered",278.44
"766",2019-11-15,152155,"Male",36,"Married","Ohio","Basic","Employees","Other","Not Referred",1850.08
"767",2019-11-15,152156,"Female",78,"Single","Delaware","Missing","Employees","Card","Reffered",1697.09
"768",2019-11-16,152157,"Male",19,"Married","Texas","Basic","Employees","PayPal","Not Referred",780.39
"769",2019-11-16,152158,"Female",51,"Single","Massachusetts","Platinum","Employees","Card","Not Referred",2047.51
"770",2019-11-17,152160,"Male",30,"Married","Florida","Platinum","Employees","Card","Reffered",1304.2
"771",2019-11-17,152161,"Female",21,"Married","Maryland","Silver","Employees","Card","Not Referred",2056.18
"772",2019-11-18,152162,"Female",40,"Single","Rhode Island","Basic","Employees","PayPal","Reffered",61.04
"773",2019-11-18,152163,"Male",63,"Married","Tennessee","Silver","Employees","PayPal","Not Referred",2847.16
"774",2019-11-18,152165,"Female",22,"Married","Mississippi","Basic","workers","Card","Reffered",615.38
"775",2019-11-19,152166,"Female",19,"Married","New York","Basic","Employees","Card","Not Referred",2473.87
"776",2019-11-20,152167,"Female",48,"Married","Maine","Basic","workers","PayPal","Reffered",1045.45
"777",2019-11-20,152168,"Male",32,"Married","Maryland","Basic","Unemployment","PayPal","Reffered",373.75
"778",2019-11-20,152169,"Male",18,"Single","Indiana","Platinum","Unemployment","PayPal","Reffered",438.81
"779",2019-11-20,152170,"Female",72,"Single","California","Platinum","Employees","PayPal","Not Referred",967.58
"780",2019-11-20,152171,"Female",68,"Single","Michigan","Basic","Employees","PayPal","Not Referred",464.7
"781",2019-11-21,152172,"Male",39,"Married","Michigan","Gold","workers","Card","Reffered",509.15
"782",2019-11-21,152173,"Male",42,"Single","Iowa","Platinum","Employees","PayPal","Reffered",364.73
"783",2019-11-21,152174,"Female",68,"Married","New Hampshire","Basic","Employees","PayPal","Not Referred",1633.77
"784",2019-11-21,152175,"Female",52,"Married","Iowa","Platinum","Employees","PayPal","Not Referred",678.1
"785",2019-11-21,152176,"Female",63,"Single","Washington","Silver","Unemployment","Card","Not Referred",1021.98
"786",2019-11-21,152178,"Male",62,"Single","Pennsylvania","Silver","Employees","PayPal","Not Referred",1163.3
"787",2019-11-22,152179,"Female",38,"Single","Minnesota","Basic","Unemployment","Card","Not Referred",1745.71
"788",2019-11-23,152180,"Male",73,"Married","Arizona","Silver","Employees","PayPal","Reffered",1871.75
"789",2019-11-23,152181,"Female",52,"Married","Texas","Basic","self-employed","Other","Not Referred",1165.97
"790",2019-11-24,152183,"Male",34,"Married","Montana","Basic","self-employed","Card","Not Referred",1713.15
"791",2019-11-24,152184,"Female",76,"Married","New Jersey","Platinum","Employees","Card","Reffered",1875.03
"792",2019-11-24,152185,"Female",72,"Married","Vermont","Platinum","workers","Card","Reffered",1002.79
"793",2019-11-24,152186,"Male",66,"Married","Utah","Silver","self-employed","Card","Reffered",59.97
"794",2019-11-25,152189,"Female",42,"Single","Missouri","Basic","workers","PayPal","Reffered",2541.56
"795",2019-11-25,152190,"Male",55,"Married","Hawaii","Basic","Employees","PayPal","Reffered",2712.52
"796",2019-11-25,152193,"Male",28,"Married","Maryland","Basic","Employees","Card","Reffered",363.29
"797",2019-11-26,152194,"Male",56,"Single","Idaho","Platinum","workers","Card","Not Referred",2479.25
"798",2019-11-26,152195,"Female",61,"Married","Georgia","Platinum","self-employed","Card","Reffered",1902.46
"799",2019-11-27,152197,"Female",32,"Married","Washington","Missing","workers","Card","Reffered",957.05
"800",2019-11-28,152198,"Male",62,"Single","Vermont","Basic","Unemployment","PayPal","Not Referred",23.14
"801",2019-11-29,152199,"Female",18,"Married","New York","Basic","self-employed","PayPal","Reffered",1340.65
"802",2019-11-29,152200,"Male",45,"Married","New York","Basic","Unemployment","PayPal","Reffered",720.75
"803",2019-11-29,152202,"Male",53,"Married","Missouri","Platinum","self-employed","Other","Not Referred",2490.18
"804",2019-12-01,152203,"Male",48,"Married","Kansas","Basic","Employees","PayPal","Reffered",1015.45
"805",2019-12-01,152204,"Female",41,"Single","Delaware","Basic","Employees","Card","Reffered",2570.56
"806",2019-12-02,152205,"Female",22,"Single","Minnesota","Basic","Employees","Card","Not Referred",1114.5
"807",2019-12-02,152206,"Male",70,"Single","Oklahoma","Basic","Employees","Card","Reffered",261.44
"808",2019-12-03,152207,"Male",16,"Married","Illinois","Gold","workers","Other","Not Referred",657.98
"809",2019-12-03,152208,"Female",77,"Single","West Virginia","Basic","Employees","Other","Reffered",1935.38
"810",2019-12-03,152210,"Female",68,"Single","Alaska","Platinum","Employees","Other","Reffered",1711.74
"811",2019-12-04,152212,"Female",37,"Single","Pennsylvania","Gold","self-employed","PayPal","Not Referred",473.25
"812",2019-12-04,152213,"Female",56,"Single","Florida","Basic","workers","Other","Not Referred",2726.95
"813",2019-12-04,152214,"Male",71,"Married","West Virginia","Missing","self-employed","PayPal","Reffered",761.23
"814",2019-12-04,152215,"Male",70,"Married","Mississippi","Basic","workers","Card","Not Referred",1911.54
"815",2019-12-04,152216,"Female",36,"Married","Kentucky","Silver","Employees","Card","Not Referred",102.99
"816",2019-12-04,152217,"Female",50,"Married","Nevada","Basic","workers","PayPal","Not Referred",423.98
"817",2019-12-05,152218,"Male",69,"Single","North Carolina","Basic","self-employed","PayPal","Reffered",561.16
"818",2019-12-06,152219,"Male",19,"Married","Arizona","Platinum","Employees","Other","Reffered",613.35
"819",2019-12-06,152221,"Male",36,"Married","Vermont","Basic","Employees","PayPal","Reffered",2785.61
"820",2019-12-07,152223,"Male",43,"Single","Montana","Platinum","workers","Other","Reffered",2071.6
"821",2019-12-07,152224,"Male",42,"Married","Illinois","Platinum","Employees","PayPal","Reffered",1331.74
"822",2019-12-07,152225,"Male",34,"Married","Nebraska","Silver","Employees","PayPal","Not Referred",642.73
"823",2019-12-08,152227,"Male",20,"Single","Connecticut","Basic","self-employed","PayPal","Reffered",809.72
"824",2019-12-08,152229,"Male",49,"Single","Missouri","Missing","Employees","PayPal","Not Referred",2420.67
"825",2019-12-08,152230,"Female",29,"Married","New Jersey","Basic","self-employed","PayPal","Not Referred",425.62
"826",2019-12-08,152231,"Female",25,"Married","Delaware","Basic","Employees","Other","Not Referred",1348.65
"827",2019-12-09,152232,"Female",72,"Married","Rhode Island","Missing","Employees","PayPal","Reffered",1654.25
"828",2019-12-09,152233,"Female",44,"Single","Hawaii","Platinum","self-employed","Other","Not Referred",962.62
"829",2019-12-10,152234,"Male",59,"Single","Delaware","Missing","workers","PayPal","Reffered",202.84
"830",2019-12-10,152235,"Female",51,"Single","Louisiana","Gold","workers","PayPal","Reffered",1691.26
"831",2019-12-10,152236,"Female",57,"Married","Michigan","Silver","self-employed","PayPal","Not Referred",505.36
"832",2019-12-10,152237,"Male",18,"Married","Maryland","Silver","self-employed","PayPal","Reffered",2863.91
"833",2019-12-11,152238,"Male",30,"Married","Illinois","Basic","Employees","PayPal","Not Referred",603.34
"834",2019-12-11,152239,"Male",18,"Married","Texas","Basic","Employees","PayPal","Reffered",2443.68
"835",2019-12-12,152241,"Female",38,"Married","Idaho","Basic","workers","Card","Reffered",1985.91
"836",2019-12-12,152242,"Female",34,"Single","New York","Gold","workers","PayPal","Not Referred",1936.86
"837",2019-12-12,152243,"Female",36,"Single","Utah","Basic","Unemployment","Card","Reffered",743.54
"838",2019-12-12,152244,"Female",70,"Single","Nevada","Basic","self-employed","PayPal","Reffered",1474.73
"839",2019-12-13,152246,"Female",35,"Single","Indiana","Platinum","Employees","Card","Not Referred",459.96
"840",2019-12-13,152247,"Male",46,"Married","New Hampshire","Silver","self-employed","Card","Reffered",258.66
"841",2019-12-14,152248,"Female",74,"Single","Mississippi","Platinum","workers","Other","Reffered",1492.25
"842",2019-12-14,152249,"Male",70,"Single","New Hampshire","Missing","workers","Card","Reffered",134.8
"843",2019-12-14,152250,"Male",21,"Single","Kentucky","Basic","workers","PayPal","Not Referred",1250.44
"844",2019-12-14,152251,"Female",39,"Single","Florida","Basic","self-employed","Card","Reffered",1305.52
"845",2019-12-15,152252,"Male",33,"Single","West Virginia","Basic","workers","Card","Not Referred",1922.8
"846",2019-12-15,152254,"Male",49,"Married","California","Basic","workers","PayPal","Reffered",337.17
"847",2019-12-16,152255,"Female",34,"Single","South Carolina","Platinum","workers","Other","Reffered",635.17
"848",2019-12-16,152256,"Male",64,"Single","South Dakota","Basic","self-employed","PayPal","Not Referred",1282.24
"849",2019-12-17,152257,"Female",36,"Single","Nebraska","Platinum","self-employed","Other","Not Referred",947.09
"850",2019-12-17,152258,"Male",51,"Single","Arkansas","Platinum","Unemployment","PayPal","Reffered",482.68
"851",2019-12-18,152260,"Female",51,"Single","Nevada","Silver","self-employed","PayPal","Not Referred",2733.8
"852",2019-12-18,152261,"Female",58,"Married","Illinois","Silver","workers","Other","Reffered",1679.62
"853",2019-12-19,152262,"Female",22,"Married","South Dakota","Basic","self-employed","Card","Reffered",1793.22
"854",2019-12-20,152263,"Male",60,"Married","Vermont","Silver","Employees","PayPal","Reffered",26.55
"855",2019-12-21,152264,"Male",20,"Single","Louisiana","Platinum","Unemployment","PayPal","Not Referred",1158.67
"856",2019-12-21,152265,"Male",55,"Married","South Carolina","Basic","Employees","PayPal","Reffered",1274.62
"857",2019-12-21,152266,"Female",69,"Married","Ohio","Basic","Employees","PayPal","Not Referred",2437.74
"858",2019-12-21,152267,"Male",64,"Married","Maryland","Platinum","Employees","Card","Not Referred",2981.36
"859",2019-12-22,152268,"Male",73,"Married","Idaho","Basic","Employees","Card","Not Referred",427.54
"860",2019-12-22,152269,"Male",46,"Married","North Dakota","Platinum","workers","Other","Not Referred",2830.43
"861",2019-12-22,152270,"Male",78,"Single","Massachusetts","Missing","Employees","Other","Reffered",2662.19
"862",2019-12-23,152271,"Female",22,"Single","Indiana","Platinum","workers","Card","Reffered",30.22
